epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,10.746667,10.220000,11.990000,11.330000,0.892533,0.897800,0.880100,0.886700
2,7.738333,7.690000,7.660000,7.630000,0.922617,0.923100,0.923400,0.923700
3,5.990000,6.140000,5.998333,6.100000,0.940100,0.938600,0.940017,0.939000
4,4.611667,4.730000,3.956667,4.400000,0.953883,0.952700,0.960433,0.956000
5,3.578333,3.960000,3.226667,3.840000,0.964217,0.960400,0.967733,0.961600
6,2.946667,3.500000,2.190000,2.970000,0.970533,0.965000,0.978100,0.970300
7,2.616667,3.270000,2.100000,2.960000,0.973833,0.967300,0.979000,0.970400
8,2.275000,2.980000,1.628333,2.680000,0.977250,0.970200,0.983717,0.973200
9,1.878333,2.650000,1.350000,2.560000,0.981217,0.973500,0.986500,0.974400
10,1.678333,2.570000,0.876667,2.070000,0.983217,0.974300,0.991233,0.979300
11,1.361667,2.300000,0.826667,2.200000,0.986383,0.977000,0.991733,0.978000
12,1.160000,2.220000,0.631667,2.130000,0.988400,0.977800,0.993683,0.978700
13,1.010000,2.080000,0.420000,1.880000,0.989900,0.979200,0.995800,0.981200
14,0.855000,1.960000,0.320000,1.950000,0.991450,0.980400,0.996800,0.980500
15,0.761667,1.950000,0.235000,1.750000,0.992383,0.980500,0.997650,0.982500
16,0.655000,1.870000,0.161667,1.810000,0.993450,0.981300,0.998383,0.981900
17,0.530000,1.890000,0.230000,2.000000,0.994700,0.981100,0.997700,0.980000
18,0.388333,1.740000,0.095000,1.800000,0.996117,0.982600,0.999050,0.982000
19,0.446667,2.070000,0.108333,1.820000,0.995533,0.979300,0.998917,0.981800
20,0.358333,1.910000,0.031667,1.660000,0.996417,0.980900,0.999683,0.983400
21,0.333333,1.860000,0.046667,1.750000,0.996667,0.981400,0.999533,0.982500
22,0.206667,1.620000,0.018333,1.750000,0.997933,0.983800,0.999817,0.982500
23,0.163333,1.690000,0.121667,1.970000,0.998367,0.983100,0.998783,0.980300
24,0.215000,1.900000,0.085000,1.850000,0.997850,0.981000,0.999150,0.981500
25,0.105000,1.680000,0.051667,2.050000,0.998950,0.983200,0.999483,0.979500
26,0.061667,1.650000,0.035000,1.770000,0.999383,0.983500,0.999650,0.982300
27,0.060000,1.670000,0.000000,1.610000,0.999400,0.983300,1.000000,0.983900
28,0.046667,1.560000,0.001667,1.710000,0.999533,0.984400,0.999983,0.982900
29,0.051667,1.630000,0.000000,1.690000,0.999483,0.983700,1.000000,0.983100
30,0.036667,1.650000,0.000000,1.630000,0.999633,0.983500,1.000000,0.983700
31,0.023333,1.590000,0.005000,1.720000,0.999767,0.984100,0.999950,0.982800
32,0.018333,1.620000,0.018333,1.800000,0.999817,0.983800,0.999817,0.982000
33,0.015000,1.580000,0.000000,1.710000,0.999850,0.984200,1.000000,0.982900
34,0.021667,1.700000,0.005000,1.720000,0.999783,0.983000,0.999950,0.982800
35,0.010000,1.470000,0.000000,1.660000,0.999900,0.985300,1.000000,0.983400
36,0.010000,1.550000,0.000000,1.710000,0.999900,0.984500,1.000000,0.982900
37,0.001667,1.600000,0.000000,1.670000,0.999983,0.984000,1.000000,0.983300
38,0.003333,1.570000,0.000000,1.720000,0.999967,0.984300,1.000000,0.982800
39,0.003333,1.680000,0.000000,1.630000,0.999967,0.983200,1.000000,0.983700
40,0.001667,1.530000,0.000000,1.700000,0.999983,0.984700,1.000000,0.983000
41,0.001667,1.510000,0.000000,1.700000,0.999983,0.984900,1.000000,0.983000
42,0.001667,1.600000,0.000000,1.680000,0.999983,0.984000,1.000000,0.983200
43,0.000000,1.550000,0.000000,1.670000,1.000000,0.984500,1.000000,0.983300
44,0.000000,1.520000,0.000000,1.740000,1.000000,0.984800,1.000000,0.982600
45,0.000000,1.520000,0.000000,1.680000,1.000000,0.984800,1.000000,0.983200
46,0.000000,1.530000,0.000000,1.680000,1.000000,0.984700,1.000000,0.983200
47,0.000000,1.580000,0.000000,1.590000,1.000000,0.984200,1.000000,0.984100
48,0.000000,1.510000,0.000000,1.690000,1.000000,0.984900,1.000000,0.983100
49,0.001667,1.620000,0.000000,1.670000,0.999983,0.983800,1.000000,0.983300
50,0.000000,1.580000,0.000000,1.570000,1.000000,0.984200,1.000000,0.984300
51,0.000000,1.540000,0.000000,1.650000,1.000000,0.984600,1.000000,0.983500
52,0.000000,1.480000,0.000000,1.620000,1.000000,0.985200,1.000000,0.983800
53,0.000000,1.540000,0.000000,1.620000,1.000000,0.984600,1.000000,0.983800
54,0.000000,1.530000,0.000000,1.800000,1.000000,0.984700,1.000000,0.982000
55,0.000000,1.520000,0.000000,1.650000,1.000000,0.984800,1.000000,0.983500
56,0.000000,1.510000,0.000000,1.600000,1.000000,0.984900,1.000000,0.984000
57,0.000000,1.540000,0.000000,1.590000,1.000000,0.984600,1.000000,0.984100
58,0.000000,1.520000,0.000000,1.600000,1.000000,0.984800,1.000000,0.984000
59,0.000000,1.540000,0.000000,1.610000,1.000000,0.984600,1.000000,0.983900
60,0.000000,1.620000,0.000000,1.580000,1.000000,0.983800,1.000000,0.984200
