epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,14.915000,14.370000,22.038333,21.440000,0.850850,0.856300,0.779617,0.785600
2,4.798333,5.160000,8.411667,8.520000,0.952017,0.948400,0.915883,0.914800
3,3.880000,4.690000,5.500000,5.920000,0.961200,0.953100,0.945000,0.940800
4,3.505000,4.760000,4.081667,4.750000,0.964950,0.952400,0.959183,0.952500
5,1.315000,2.750000,6.283333,7.000000,0.986850,0.972500,0.937167,0.930000
6,1.195000,2.700000,2.523333,3.520000,0.988050,0.973000,0.974767,0.964800
7,0.488333,2.050000,3.321667,4.180000,0.995117,0.979500,0.966783,0.958200
8,0.835000,2.440000,1.850000,3.150000,0.991650,0.975600,0.981500,0.968500
9,3.115000,5.120000,1.585000,3.050000,0.968850,0.948800,0.984150,0.969500
10,0.273333,2.090000,1.036667,2.380000,0.997267,0.979100,0.989633,0.976200
11,0.751667,2.490000,1.051667,2.490000,0.992483,0.975100,0.989483,0.975100
12,0.116667,2.020000,1.340000,3.130000,0.998833,0.979800,0.986600,0.968700
13,0.816667,2.720000,0.825000,2.150000,0.991833,0.972800,0.991750,0.978500
14,0.243333,2.140000,1.541667,2.920000,0.997567,0.978600,0.984583,0.970800
15,0.095000,2.000000,0.776667,2.230000,0.999050,0.980000,0.992233,0.977700
16,0.030000,1.810000,0.436667,2.090000,0.999700,0.981900,0.995633,0.979100
17,0.048333,1.780000,0.483333,2.200000,0.999517,0.982200,0.995167,0.978000
18,0.103333,1.990000,0.443333,2.150000,0.998967,0.980100,0.995567,0.978500
19,0.023333,1.670000,0.235000,1.930000,0.999767,0.983300,0.997650,0.980700
20,2.860000,4.480000,0.291667,2.030000,0.971400,0.955200,0.997083,0.979700
21,0.098333,1.730000,0.376667,2.150000,0.999017,0.982700,0.996233,0.978500
22,0.051667,1.960000,0.135000,1.870000,0.999483,0.980400,0.998650,0.981300
23,0.043333,1.940000,0.318333,2.190000,0.999567,0.980600,0.996817,0.978100
24,0.025000,1.740000,0.615000,2.280000,0.999750,0.982600,0.993850,0.977200
25,0.011667,1.810000,0.233333,2.160000,0.999883,0.981900,0.997667,0.978400
26,0.115000,2.140000,0.401667,2.380000,0.998850,0.978600,0.995983,0.976200
27,0.020000,1.800000,0.243333,1.950000,0.999800,0.982000,0.997567,0.980500
28,0.003333,1.870000,0.196667,2.080000,0.999967,0.981300,0.998033,0.979200
29,0.071667,1.940000,0.083333,1.910000,0.999283,0.980600,0.999167,0.980900
30,0.018333,1.980000,0.156667,1.920000,0.999817,0.980200,0.998433,0.980800
31,0.066667,1.880000,0.336667,2.240000,0.999333,0.981200,0.996633,0.977600
32,0.005000,1.860000,0.101667,1.980000,0.999950,0.981400,0.998983,0.980200
33,0.026667,1.980000,0.403333,2.370000,0.999733,0.980200,0.995967,0.976300
34,0.010000,1.790000,0.171667,1.920000,0.999900,0.982100,0.998283,0.980800
35,0.008333,1.710000,0.125000,1.870000,0.999917,0.982900,0.998750,0.981300
36,0.020000,1.710000,0.283333,2.150000,0.999800,0.982900,0.997167,0.978500
37,0.305000,2.110000,0.256667,2.050000,0.996950,0.978900,0.997433,0.979500
38,0.061667,1.980000,0.101667,1.930000,0.999383,0.980200,0.998983,0.980700
39,0.125000,1.850000,0.168333,1.930000,0.998750,0.981500,0.998317,0.980700
40,0.010000,1.710000,0.076667,2.020000,0.999900,0.982900,0.999233,0.979800
41,0.011667,1.620000,0.561667,2.370000,0.999883,0.983800,0.994383,0.976300
42,0.028333,1.760000,0.090000,1.970000,0.999717,0.982400,0.999100,0.980300
43,0.011667,1.700000,0.028333,1.930000,0.999883,0.983000,0.999717,0.980700
44,0.003333,1.680000,0.025000,1.900000,0.999967,0.983200,0.999750,0.981000
45,0.000000,1.740000,0.060000,1.870000,1.000000,0.982600,0.999400,0.981300
46,0.021667,1.870000,0.363333,2.530000,0.999783,0.981300,0.996367,0.974700
47,0.016667,1.770000,0.016667,1.900000,0.999833,0.982300,0.999833,0.981000
48,0.100000,1.970000,1.496667,3.550000,0.999000,0.980300,0.985033,0.964500
49,0.043333,1.860000,0.035000,2.000000,0.999567,0.981400,0.999650,0.980000
50,0.021667,1.840000,0.140000,1.920000,0.999783,0.981600,0.998600,0.980800
51,0.006667,1.790000,0.558333,2.440000,0.999933,0.982100,0.994417,0.975600
52,0.021667,1.710000,0.141667,1.930000,0.999783,0.982900,0.998583,0.980700
53,0.031667,1.740000,0.138333,2.180000,0.999683,0.982600,0.998617,0.978200
54,0.030000,1.990000,0.046667,1.820000,0.999700,0.980100,0.999533,0.981800
55,0.015000,1.740000,0.148333,2.220000,0.999850,0.982600,0.998517,0.977800
56,0.020000,1.850000,0.171667,2.180000,0.999800,0.981500,0.998283,0.978200
57,0.011667,2.000000,0.011667,1.790000,0.999883,0.980000,0.999883,0.982100
58,0.001667,1.770000,0.013333,1.770000,0.999983,0.982300,0.999867,0.982300
59,0.005000,1.690000,0.021667,1.920000,0.999950,0.983100,0.999783,0.980800
60,0.010000,1.670000,0.018333,1.920000,0.999900,0.983300,0.999817,0.980800
