epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,11.280000,11.360000,13.863333,13.070000,0.887200,0.886400,0.861367,0.869300
2,5.485000,5.520000,7.790000,7.800000,0.945150,0.944800,0.922100,0.922000
3,4.081667,4.580000,6.530000,6.900000,0.959183,0.954200,0.934700,0.931000
4,2.386667,3.000000,6.188333,6.300000,0.976133,0.970000,0.938117,0.937000
5,2.311667,3.150000,4.700000,5.060000,0.976883,0.968500,0.953000,0.949400
6,1.428333,2.550000,2.306667,3.090000,0.985717,0.974500,0.976933,0.969100
7,1.680000,3.040000,2.240000,3.090000,0.983200,0.969600,0.977600,0.969100
8,1.228333,2.670000,2.608333,3.600000,0.987717,0.973300,0.973917,0.964000
9,0.915000,2.120000,1.781667,2.560000,0.990850,0.978800,0.982183,0.974400
10,0.871667,2.590000,1.203333,2.450000,0.991283,0.974100,0.987967,0.975500
11,0.371667,1.990000,1.725000,2.970000,0.996283,0.980100,0.982750,0.970300
12,0.431667,2.190000,0.645000,2.020000,0.995683,0.978100,0.993550,0.979800
13,0.210000,2.010000,0.400000,1.950000,0.997900,0.979900,0.996000,0.980500
14,0.093333,1.850000,0.850000,2.280000,0.999067,0.981500,0.991500,0.977200
15,0.095000,1.840000,0.333333,1.840000,0.999050,0.981600,0.996667,0.981600
16,0.060000,1.890000,0.553333,2.530000,0.999400,0.981100,0.994467,0.974700
17,0.063333,1.800000,0.175000,1.760000,0.999367,0.982000,0.998250,0.982400
18,0.033333,1.800000,0.561667,2.250000,0.999667,0.982000,0.994383,0.977500
19,0.553333,2.390000,0.351667,2.160000,0.994467,0.976100,0.996483,0.978400
20,0.013333,1.670000,0.186667,2.020000,0.999867,0.983300,0.998133,0.979800
21,0.005000,1.670000,0.073333,1.830000,0.999950,0.983300,0.999267,0.981700
22,0.036667,1.670000,0.925000,2.810000,0.999633,0.983300,0.990750,0.971900
23,0.000000,1.570000,0.060000,1.820000,1.000000,0.984300,0.999400,0.981800
24,0.000000,1.740000,0.080000,1.780000,1.000000,0.982600,0.999200,0.982200
25,0.000000,1.600000,0.040000,1.740000,1.000000,0.984000,0.999600,0.982600
26,0.006667,1.540000,0.100000,1.750000,0.999933,0.984600,0.999000,0.982500
27,0.015000,1.650000,0.020000,1.790000,0.999850,0.983500,0.999800,0.982100
28,0.151667,1.850000,0.365000,2.060000,0.998483,0.981500,0.996350,0.979400
29,0.000000,1.630000,0.016667,1.750000,1.000000,0.983700,0.999833,0.982500
30,0.000000,1.590000,0.078333,1.810000,1.000000,0.984100,0.999217,0.981900
31,0.000000,1.520000,0.025000,1.730000,1.000000,0.984800,0.999750,0.982700
32,0.000000,1.550000,0.040000,1.860000,1.000000,0.984500,0.999600,0.981400
33,0.000000,1.530000,0.033333,1.810000,1.000000,0.984700,0.999667,0.981900
34,0.000000,1.580000,0.011667,1.740000,1.000000,0.984200,0.999883,0.982600
35,0.011667,1.620000,0.015000,1.860000,0.999883,0.983800,0.999850,0.981400
36,0.000000,1.530000,0.085000,1.840000,1.000000,0.984700,0.999150,0.981600
37,0.000000,1.530000,0.030000,1.660000,1.000000,0.984700,0.999700,0.983400
38,0.000000,1.510000,0.018333,1.710000,1.000000,0.984900,0.999817,0.982900
39,0.000000,1.470000,0.018333,1.720000,1.000000,0.985300,0.999817,0.982800
40,0.000000,1.530000,0.001667,1.670000,1.000000,0.984700,0.999983,0.983300
41,0.000000,1.470000,0.000000,1.660000,1.000000,0.985300,1.000000,0.983400
42,0.000000,1.470000,0.423333,2.520000,1.000000,0.985300,0.995767,0.974800
43,0.000000,1.650000,0.003333,1.690000,1.000000,0.983500,0.999967,0.983100
44,0.000000,1.540000,0.005000,1.850000,1.000000,0.984600,0.999950,0.981500
45,0.000000,1.620000,0.005000,1.830000,1.000000,0.983800,0.999950,0.981700
46,0.000000,1.620000,0.003333,1.720000,1.000000,0.983800,0.999967,0.982800
47,0.000000,1.560000,0.020000,1.830000,1.000000,0.984400,0.999800,0.981700
48,0.011667,1.690000,0.001667,1.800000,0.999883,0.983100,0.999983,0.982000
49,0.000000,1.640000,0.000000,1.710000,1.000000,0.983600,1.000000,0.982900
50,0.000000,1.610000,0.000000,1.690000,1.000000,0.983900,1.000000,0.983100
51,0.000000,1.590000,0.006667,1.780000,1.000000,0.984100,0.999933,0.982200
52,0.000000,1.640000,0.008333,1.610000,1.000000,0.983600,0.999917,0.983900
53,0.000000,1.510000,0.000000,1.630000,1.000000,0.984900,1.000000,0.983700
54,0.000000,1.630000,0.003333,1.690000,1.000000,0.983700,0.999967,0.983100
55,0.000000,1.590000,0.435000,2.410000,1.000000,0.984100,0.995650,0.975900
56,0.000000,1.600000,0.056667,1.950000,1.000000,0.984000,0.999433,0.980500
57,0.000000,1.530000,0.003333,1.660000,1.000000,0.984700,0.999967,0.983400
58,0.000000,1.590000,0.003333,1.650000,1.000000,0.984100,0.999967,0.983500
59,0.000000,1.590000,0.041667,1.870000,1.000000,0.984100,0.999583,0.981300
60,0.000000,1.640000,0.000000,1.740000,1.000000,0.983600,1.000000,0.982600
