epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,15.501667,15.520000,15.210000,15.140000,0.844983,0.844800,0.847900,0.848600
2,7.753333,8.110000,12.415000,12.290000,0.922467,0.918900,0.875850,0.877100
3,2.743333,3.470000,6.210000,6.710000,0.972567,0.965300,0.937900,0.932900
4,2.155000,3.280000,4.015000,4.710000,0.978450,0.967200,0.959850,0.952900
5,1.555000,2.670000,2.698333,3.420000,0.984450,0.973300,0.973017,0.965800
6,1.256667,2.610000,3.266667,4.190000,0.987433,0.973900,0.967333,0.958100
7,2.393333,4.020000,2.253333,3.320000,0.976067,0.959800,0.977467,0.966800
8,0.911667,2.550000,2.585000,3.690000,0.990883,0.974500,0.974150,0.963100
9,0.413333,2.100000,2.451667,3.280000,0.995867,0.979000,0.975483,0.967200
10,0.376667,2.180000,1.211667,2.810000,0.996233,0.978200,0.987883,0.971900
11,0.083333,1.820000,3.225000,4.190000,0.999167,0.981800,0.967750,0.958100
12,0.308333,2.290000,1.345000,2.830000,0.996917,0.977100,0.986550,0.971700
13,0.436667,2.210000,1.593333,3.040000,0.995633,0.977900,0.984067,0.969600
14,0.163333,1.870000,2.770000,4.240000,0.998367,0.981300,0.972300,0.957600
15,0.116667,1.850000,1.358333,3.140000,0.998833,0.981500,0.986417,0.968600
16,0.011667,1.680000,0.660000,2.190000,0.999883,0.983200,0.993400,0.978100
17,0.005000,1.630000,0.995000,2.660000,0.999950,0.983700,0.990050,0.973400
18,0.011667,1.640000,0.951667,2.740000,0.999883,0.983600,0.990483,0.972600
19,0.046667,1.720000,0.331667,2.140000,0.999533,0.982800,0.996683,0.978600
20,0.008333,1.670000,0.233333,1.970000,0.999917,0.983300,0.997667,0.980300
21,0.021667,1.660000,0.183333,1.910000,0.999783,0.983400,0.998167,0.980900
22,0.001667,1.590000,0.263333,2.250000,0.999983,0.984100,0.997367,0.977500
23,0.003333,1.650000,0.263333,2.070000,0.999967,0.983500,0.997367,0.979300
24,0.003333,1.660000,0.355000,2.010000,0.999967,0.983400,0.996450,0.979900
25,0.028333,1.700000,0.128333,1.970000,0.999717,0.983000,0.998717,0.980300
26,0.011667,1.540000,0.906667,3.040000,0.999883,0.984600,0.990933,0.969600
27,0.025000,1.580000,0.211667,1.940000,0.999750,0.984200,0.997883,0.980600
28,0.010000,1.780000,1.890000,3.930000,0.999900,0.982200,0.981100,0.960700
29,0.000000,1.510000,0.081667,2.110000,1.000000,0.984900,0.999183,0.978900
30,0.123333,1.960000,0.143333,1.920000,0.998767,0.980400,0.998567,0.980800
31,0.030000,1.720000,0.110000,1.820000,0.999700,0.982800,0.998900,0.981800
32,0.001667,1.570000,0.093333,1.940000,0.999983,0.984300,0.999067,0.980600
33,0.071667,1.820000,0.033333,1.680000,0.999283,0.981800,0.999667,0.983200
34,0.000000,1.570000,1.508333,3.440000,1.000000,0.984300,0.984917,0.965600
35,0.005000,1.600000,0.018333,1.580000,0.999950,0.984000,0.999817,0.984200
36,0.001667,1.650000,0.088333,1.870000,0.999983,0.983500,0.999117,0.981300
37,0.006667,1.640000,0.068333,1.900000,0.999933,0.983600,0.999317,0.981000
38,0.001667,1.600000,0.041667,1.820000,0.999983,0.984000,0.999583,0.981800
39,0.006667,1.620000,0.081667,2.140000,0.999933,0.983800,0.999183,0.978600
40,0.000000,1.640000,0.135000,1.990000,1.000000,0.983600,0.998650,0.980100
41,0.006667,1.640000,0.211667,2.240000,0.999933,0.983600,0.997883,0.977600
42,0.000000,1.720000,0.031667,1.830000,1.000000,0.982800,0.999683,0.981700
43,0.045000,1.990000,1.061667,3.320000,0.999550,0.980100,0.989383,0.966800
44,0.061667,1.830000,0.006667,1.700000,0.999383,0.981700,0.999933,0.983000
45,0.053333,1.790000,0.043333,1.920000,0.999467,0.982100,0.999567,0.980800
46,0.013333,1.720000,0.040000,1.780000,0.999867,0.982800,0.999600,0.982200
47,0.000000,1.580000,0.441667,2.340000,1.000000,0.984200,0.995583,0.976600
48,0.000000,1.500000,0.043333,1.720000,1.000000,0.985000,0.999567,0.982800
49,0.003333,1.600000,0.031667,1.770000,0.999967,0.984000,0.999683,0.982300
50,0.000000,1.660000,0.018333,1.730000,1.000000,0.983400,0.999817,0.982700
51,0.000000,1.530000,0.010000,1.730000,1.000000,0.984700,0.999900,0.982700
52,0.006667,1.630000,0.041667,1.940000,0.999933,0.983700,0.999583,0.980600
53,0.000000,1.540000,0.070000,1.840000,1.000000,0.984600,0.999300,0.981600
54,0.000000,1.660000,0.010000,1.800000,1.000000,0.983400,0.999900,0.982000
55,0.003333,1.530000,0.013333,1.750000,0.999967,0.984700,0.999867,0.982500
56,0.000000,1.550000,0.003333,1.730000,1.000000,0.984500,0.999967,0.982700
57,0.013333,1.570000,0.091667,1.890000,0.999867,0.984300,0.999083,0.981100
58,0.035000,1.810000,0.051667,1.860000,0.999650,0.981900,0.999483,0.981400
59,0.006667,1.590000,0.038333,1.860000,0.999933,0.984100,0.999617,0.981400
60,0.000000,1.600000,0.020000,1.760000,1.000000,0.984000,0.999800,0.982400
