epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,11.096667,11.070000,18.173333,17.380000,0.889033,0.889300,0.818267,0.826200
2,5.876667,6.260000,7.731667,8.290000,0.941233,0.937400,0.922683,0.917100
3,3.886667,4.700000,7.188333,7.590000,0.961133,0.953000,0.928117,0.924100
4,4.731667,5.320000,5.821667,6.620000,0.952683,0.946800,0.941783,0.933800
5,2.238333,3.340000,2.945000,3.850000,0.977617,0.966600,0.970550,0.961500
6,2.871667,4.030000,5.133333,5.710000,0.971283,0.959700,0.948667,0.942900
7,1.991667,3.250000,1.651667,3.050000,0.980083,0.967500,0.983483,0.969500
8,2.298333,3.540000,1.461667,2.860000,0.977017,0.964600,0.985383,0.971400
9,1.863333,3.440000,2.483333,3.750000,0.981367,0.965600,0.975167,0.962500
10,1.403333,3.060000,1.761667,3.310000,0.985967,0.969400,0.982383,0.966900
11,1.360000,3.260000,0.841667,2.400000,0.986400,0.967400,0.991583,0.976000
12,0.846667,2.370000,1.030000,2.630000,0.991533,0.976300,0.989700,0.973700
13,0.606667,2.400000,2.305000,3.710000,0.993933,0.976000,0.976950,0.962900
14,0.511667,2.410000,0.793333,2.630000,0.994883,0.975900,0.992067,0.973700
15,0.863333,3.200000,0.751667,2.720000,0.991367,0.968000,0.992483,0.972800
16,0.216667,2.070000,0.948333,2.910000,0.997833,0.979300,0.990517,0.970900
17,0.486667,2.650000,1.213333,2.920000,0.995133,0.973500,0.987867,0.970800
18,0.326667,2.290000,0.316667,2.310000,0.996733,0.977100,0.996833,0.976900
19,0.860000,2.750000,0.381667,2.470000,0.991400,0.972500,0.996183,0.975300
20,0.181667,2.300000,0.311667,2.280000,0.998183,0.977000,0.996883,0.977200
21,0.131667,2.140000,0.130000,2.250000,0.998683,0.978600,0.998700,0.977500
22,0.110000,2.020000,0.391667,2.440000,0.998900,0.979800,0.996083,0.975600
23,0.096667,2.150000,0.881667,2.860000,0.999033,0.978500,0.991183,0.971400
24,0.090000,2.110000,0.308333,2.510000,0.999100,0.978900,0.996917,0.974900
25,0.433333,2.380000,0.138333,2.150000,0.995667,0.976200,0.998617,0.978500
26,0.143333,2.080000,0.351667,2.310000,0.998567,0.979200,0.996483,0.976900
27,0.480000,2.300000,0.855000,2.790000,0.995200,0.977000,0.991450,0.972100
28,0.076667,2.000000,0.345000,2.490000,0.999233,0.980000,0.996550,0.975100
29,0.083333,2.170000,0.271667,2.360000,0.999167,0.978300,0.997283,0.976400
30,0.290000,2.480000,0.206667,2.340000,0.997100,0.975200,0.997933,0.976600
31,0.111667,2.030000,0.150000,2.170000,0.998883,0.979700,0.998500,0.978300
32,0.286667,2.360000,0.236667,2.390000,0.997133,0.976400,0.997633,0.976100
33,0.043333,1.910000,0.166667,2.300000,0.999567,0.980900,0.998333,0.977000
34,0.075000,2.200000,0.101667,2.310000,0.999250,0.978000,0.998983,0.976900
35,0.060000,2.150000,0.230000,2.270000,0.999400,0.978500,0.997700,0.977300
36,0.021667,1.890000,0.158333,2.320000,0.999783,0.981100,0.998417,0.976800
37,0.058333,2.040000,0.051667,2.150000,0.999417,0.979600,0.999483,0.978500
38,0.186667,2.080000,0.176667,2.400000,0.998133,0.979200,0.998233,0.976000
39,0.068333,1.970000,0.106667,2.240000,0.999317,0.980300,0.998933,0.977600
40,0.135000,2.150000,0.275000,2.480000,0.998650,0.978500,0.997250,0.975200
41,0.060000,1.880000,0.145000,2.190000,0.999400,0.981200,0.998550,0.978100
42,0.193333,2.090000,0.045000,2.290000,0.998067,0.979100,0.999550,0.977100
43,0.095000,2.190000,0.643333,2.910000,0.999050,0.978100,0.993567,0.970900
44,0.020000,1.950000,0.038333,2.140000,0.999800,0.980500,0.999617,0.978600
45,0.065000,2.190000,0.960000,3.170000,0.999350,0.978100,0.990400,0.968300
46,0.018333,1.980000,0.061667,2.220000,0.999817,0.980200,0.999383,0.977800
47,0.106667,2.200000,0.165000,2.410000,0.998933,0.978000,0.998350,0.975900
48,0.073333,2.140000,0.065000,2.390000,0.999267,0.978600,0.999350,0.976100
49,0.115000,2.340000,0.088333,2.330000,0.998850,0.976600,0.999117,0.976700
50,0.028333,2.050000,0.255000,2.480000,0.999717,0.979500,0.997450,0.975200
51,0.105000,2.160000,0.038333,2.220000,0.998950,0.978400,0.999617,0.977800
52,0.018333,2.020000,0.065000,2.270000,0.999817,0.979800,0.999350,0.977300
53,0.066667,2.270000,0.060000,2.240000,0.999333,0.977300,0.999400,0.977600
54,0.015000,1.970000,0.091667,2.250000,0.999850,0.980300,0.999083,0.977500
55,0.018333,1.940000,0.051667,2.250000,0.999817,0.980600,0.999483,0.977500
56,0.093333,1.990000,0.005000,2.130000,0.999067,0.980100,0.999950,0.978700
57,0.021667,2.030000,0.020000,2.240000,0.999783,0.979700,0.999800,0.977600
58,0.006667,1.860000,0.076667,2.250000,0.999933,0.981400,0.999233,0.977500
59,0.086667,2.260000,0.085000,2.240000,0.999133,0.977400,0.999150,0.977600
60,0.020000,1.910000,0.156667,2.340000,0.999800,0.980900,0.998433,0.976600
