epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,21.791667,21.150000,16.681667,16.560000,0.782083,0.788500,0.833183,0.834400
2,18.385000,18.610000,11.120000,11.640000,0.816150,0.813900,0.888800,0.883600
3,6.161667,6.330000,8.386667,8.770000,0.938383,0.936700,0.916133,0.912300
4,4.645000,5.270000,6.470000,6.960000,0.953550,0.947300,0.935300,0.930400
5,3.596667,4.280000,5.876667,6.670000,0.964033,0.957200,0.941233,0.933300
6,7.280000,8.360000,4.343333,5.460000,0.927200,0.916400,0.956567,0.945400
7,7.843333,9.110000,3.176667,4.230000,0.921567,0.908900,0.968233,0.957700
8,2.605000,4.170000,5.101667,6.410000,0.973950,0.958300,0.948983,0.935900
9,5.471667,6.570000,3.081667,4.630000,0.945283,0.934300,0.969183,0.953700
10,2.153333,3.510000,2.705000,4.230000,0.978467,0.964900,0.972950,0.957700
11,4.383333,5.410000,1.933333,3.270000,0.956167,0.945900,0.980667,0.967300
12,2.850000,4.770000,2.500000,3.910000,0.971500,0.952300,0.975000,0.960900
13,1.326667,3.300000,1.856667,3.330000,0.986733,0.967000,0.981433,0.966700
14,1.005000,2.960000,0.941667,2.470000,0.989950,0.970400,0.990583,0.975300
15,1.048333,2.610000,0.501667,2.490000,0.989517,0.973900,0.994983,0.975100
16,1.326667,3.140000,0.546667,2.280000,0.986733,0.968600,0.994533,0.977200
17,0.871667,2.950000,0.765000,2.540000,0.991283,0.970500,0.992350,0.974600
18,0.451667,2.260000,0.405000,2.170000,0.995483,0.977400,0.995950,0.978300
19,0.653333,2.810000,0.395000,2.110000,0.993467,0.971900,0.996050,0.978900
20,0.521667,2.480000,0.288333,2.280000,0.994783,0.975200,0.997117,0.977200
21,0.821667,2.980000,0.346667,2.180000,0.991783,0.970200,0.996533,0.978200
22,0.418333,2.550000,0.521667,2.340000,0.995817,0.974500,0.994783,0.976600
23,0.805000,2.890000,0.291667,2.380000,0.991950,0.971100,0.997083,0.976200
24,0.745000,2.900000,0.520000,2.370000,0.992550,0.971000,0.994800,0.976300
25,0.535000,2.290000,0.146667,2.170000,0.994650,0.977100,0.998533,0.978300
26,0.806667,2.920000,0.346667,2.490000,0.991933,0.970800,0.996533,0.975100
27,0.230000,2.260000,1.465000,3.230000,0.997700,0.977400,0.985350,0.967700
28,0.250000,2.360000,0.226667,2.180000,0.997500,0.976400,0.997733,0.978200
29,0.358333,2.660000,0.330000,2.490000,0.996417,0.973400,0.996700,0.975100
30,0.511667,2.660000,0.201667,2.140000,0.994883,0.973400,0.997983,0.978600
31,0.308333,2.350000,0.111667,2.080000,0.996917,0.976500,0.998883,0.979200
32,0.141667,2.280000,0.193333,2.130000,0.998583,0.977200,0.998067,0.978700
33,0.188333,2.230000,0.441667,2.500000,0.998117,0.977700,0.995583,0.975000
34,0.238333,2.330000,0.175000,2.240000,0.997617,0.976700,0.998250,0.977600
35,0.291667,2.390000,0.148333,2.130000,0.997083,0.976100,0.998517,0.978700
36,0.355000,2.320000,0.255000,2.230000,0.996450,0.976800,0.997450,0.977700
37,0.210000,2.410000,0.105000,1.990000,0.997900,0.975900,0.998950,0.980100
38,0.141667,2.290000,0.195000,2.250000,0.998583,0.977100,0.998050,0.977500
39,0.360000,2.630000,0.128333,2.090000,0.996400,0.973700,0.998717,0.979100
40,0.235000,2.260000,0.053333,1.990000,0.997650,0.977400,0.999467,0.980100
41,0.410000,2.770000,0.395000,2.560000,0.995900,0.972300,0.996050,0.974400
42,0.103333,2.060000,0.136667,2.250000,0.998967,0.979400,0.998633,0.977500
43,0.153333,2.280000,0.095000,2.250000,0.998467,0.977200,0.999050,0.977500
44,0.110000,2.190000,0.076667,2.200000,0.998900,0.978100,0.999233,0.978000
45,0.106667,2.090000,0.141667,2.180000,0.998933,0.979100,0.998583,0.978200
46,0.113333,2.090000,0.071667,2.010000,0.998867,0.979100,0.999283,0.979900
47,0.155000,2.320000,0.173333,2.250000,0.998450,0.976800,0.998267,0.977500
48,0.093333,2.050000,0.175000,2.240000,0.999067,0.979500,0.998250,0.977600
49,0.236667,2.290000,0.136667,2.320000,0.997633,0.977100,0.998633,0.976800
50,0.055000,2.080000,0.130000,2.280000,0.999450,0.979200,0.998700,0.977200
51,0.071667,2.130000,0.086667,2.140000,0.999283,0.978700,0.999133,0.978600
52,0.216667,2.330000,0.028333,2.180000,0.997833,0.976700,0.999717,0.978200
53,0.101667,2.250000,0.165000,2.190000,0.998983,0.977500,0.998350,0.978100
54,0.095000,2.120000,0.203333,2.230000,0.999050,0.978800,0.997967,0.977700
55,0.215000,2.460000,0.040000,2.040000,0.997850,0.975400,0.999600,0.979600
56,0.126667,2.120000,0.065000,2.060000,0.998733,0.978800,0.999350,0.979400
57,0.078333,2.200000,0.085000,2.230000,0.999217,0.978000,0.999150,0.977700
58,0.063333,1.980000,0.105000,2.260000,0.999367,0.980200,0.998950,0.977400
59,0.115000,2.180000,0.075000,2.150000,0.998850,0.978200,0.999250,0.978500
60,0.116667,2.200000,0.075000,2.280000,0.998833,0.978000,0.999250,0.977200
