epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,10.680000,9.940000,13.101667,12.820000,0.893200,0.900600,0.868983,0.871800
2,7.781667,7.750000,8.940000,8.800000,0.922183,0.922500,0.910600,0.912000
3,5.738333,5.760000,5.553333,6.010000,0.942617,0.942400,0.944467,0.939900
4,4.793333,4.980000,3.820000,4.230000,0.952067,0.950200,0.961800,0.957700
5,3.876667,4.250000,2.893333,3.390000,0.961233,0.957500,0.971067,0.966100
6,3.300000,3.950000,2.756667,3.430000,0.967000,0.960500,0.972433,0.965700
7,2.648333,3.150000,1.841667,2.610000,0.973517,0.968500,0.981583,0.973900
8,2.298333,3.130000,1.553333,2.520000,0.977017,0.968700,0.984467,0.974800
9,1.956667,2.790000,1.303333,2.210000,0.980433,0.972100,0.986967,0.977900
10,1.578333,2.380000,0.940000,1.910000,0.984217,0.976200,0.990600,0.980900
11,1.361667,2.400000,0.755000,2.060000,0.986383,0.976000,0.992450,0.979400
12,1.188333,2.330000,0.633333,1.810000,0.988117,0.976700,0.993667,0.981900
13,1.096667,2.270000,0.440000,1.830000,0.989033,0.977300,0.995600,0.981700
14,0.873333,2.030000,0.345000,1.820000,0.991267,0.979700,0.996550,0.981800
15,0.880000,2.110000,0.538333,2.150000,0.991200,0.978900,0.994617,0.978500
16,0.655000,1.920000,0.173333,1.790000,0.993450,0.980800,0.998267,0.982100
17,0.563333,1.930000,0.183333,1.820000,0.994367,0.980700,0.998167,0.981800
18,0.418333,1.840000,0.100000,1.710000,0.995817,0.981600,0.999000,0.982900
19,0.353333,1.760000,0.053333,1.640000,0.996467,0.982400,0.999467,0.983600
20,0.288333,1.760000,0.050000,1.650000,0.997117,0.982400,0.999500,0.983500
21,0.303333,1.690000,0.056667,1.680000,0.996967,0.983100,0.999433,0.983200
22,0.178333,1.700000,0.031667,1.820000,0.998217,0.983000,0.999683,0.981800
23,0.128333,1.740000,0.010000,1.630000,0.998717,0.982600,0.999900,0.983700
24,0.100000,1.600000,0.008333,1.660000,0.999000,0.984000,0.999917,0.983400
25,0.318333,2.010000,0.006667,1.650000,0.996817,0.979900,0.999933,0.983500
26,0.116667,1.630000,0.005000,1.690000,0.998833,0.983700,0.999950,0.983100
27,0.071667,1.670000,0.003333,1.610000,0.999283,0.983300,0.999967,0.983900
28,0.048333,1.560000,0.001667,1.800000,0.999517,0.984400,0.999983,0.982000
29,0.036667,1.770000,0.000000,1.520000,0.999633,0.982300,1.000000,0.984800
30,0.048333,1.640000,0.000000,1.580000,0.999517,0.983600,1.000000,0.984200
31,0.026667,1.650000,0.000000,1.600000,0.999733,0.983500,1.000000,0.984000
32,0.033333,1.890000,0.000000,1.700000,0.999667,0.981100,1.000000,0.983000
33,0.015000,1.680000,0.000000,1.600000,0.999850,0.983200,1.000000,0.984000
34,0.006667,1.650000,0.068333,1.860000,0.999933,0.983500,0.999317,0.981400
35,0.000000,1.650000,0.000000,1.630000,1.000000,0.983500,1.000000,0.983700
36,0.008333,1.610000,0.000000,1.530000,0.999917,0.983900,1.000000,0.984700
37,0.016667,1.770000,0.000000,1.570000,0.999833,0.982300,1.000000,0.984300
38,0.000000,1.630000,0.000000,1.550000,1.000000,0.983700,1.000000,0.984500
39,0.003333,1.580000,0.000000,1.600000,0.999967,0.984200,1.000000,0.984000
40,0.001667,1.600000,0.000000,1.540000,0.999983,0.984000,1.000000,0.984600
41,0.001667,1.640000,0.000000,1.600000,0.999983,0.983600,1.000000,0.984000
42,0.000000,1.610000,0.000000,1.550000,1.000000,0.983900,1.000000,0.984500
43,0.000000,1.650000,0.000000,1.600000,1.000000,0.983500,1.000000,0.984000
44,0.000000,1.630000,0.000000,1.610000,1.000000,0.983700,1.000000,0.983900
45,0.001667,1.590000,0.000000,1.530000,0.999983,0.984100,1.000000,0.984700
46,0.000000,1.670000,0.000000,1.600000,1.000000,0.983300,1.000000,0.984000
47,0.000000,1.650000,0.000000,1.550000,1.000000,0.983500,1.000000,0.984500
48,0.000000,1.660000,0.000000,1.590000,1.000000,0.983400,1.000000,0.984100
49,0.000000,1.650000,0.000000,1.630000,1.000000,0.983500,1.000000,0.983700
50,0.000000,1.600000,0.000000,1.630000,1.000000,0.984000,1.000000,0.983700
51,0.000000,1.680000,0.000000,1.630000,1.000000,0.983200,1.000000,0.983700
52,0.000000,1.650000,0.000000,1.610000,1.000000,0.983500,1.000000,0.983900
53,0.000000,1.660000,0.000000,1.600000,1.000000,0.983400,1.000000,0.984000
54,0.000000,1.580000,0.000000,1.590000,1.000000,0.984200,1.000000,0.984100
55,0.000000,1.620000,0.001667,1.620000,1.000000,0.983800,0.999983,0.983800
56,0.000000,1.700000,0.000000,1.650000,1.000000,0.983000,1.000000,0.983500
57,0.000000,1.710000,0.000000,1.540000,1.000000,0.982900,1.000000,0.984600
58,0.000000,1.670000,0.000000,1.550000,1.000000,0.983300,1.000000,0.984500
59,0.000000,1.630000,0.000000,1.640000,1.000000,0.983700,1.000000,0.983600
60,0.000000,1.630000,0.000000,1.580000,1.000000,0.983700,1.000000,0.984200
