epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,11.805000,10.970000,17.040000,16.410000,0.881950,0.890300,0.829600,0.835900
2,6.080000,6.230000,6.921667,7.270000,0.939200,0.937700,0.930783,0.927300
3,4.723333,5.430000,7.580000,7.800000,0.952767,0.945700,0.924200,0.922000
4,10.620000,11.000000,5.530000,6.160000,0.893800,0.890000,0.944700,0.938400
5,2.971667,3.990000,2.841667,3.760000,0.970283,0.960100,0.971583,0.962400
6,2.711667,3.650000,2.080000,3.230000,0.972883,0.963500,0.979200,0.967700
7,3.923333,5.450000,2.665000,3.900000,0.960767,0.945500,0.973350,0.961000
8,1.363333,2.700000,1.663333,3.020000,0.986367,0.973000,0.983367,0.969800
9,1.015000,2.490000,1.580000,3.010000,0.989850,0.975100,0.984200,0.969900
10,1.843333,3.230000,1.385000,2.780000,0.981567,0.967700,0.986150,0.972200
11,0.750000,2.270000,1.083333,2.820000,0.992500,0.977300,0.989167,0.971800
12,0.663333,2.290000,1.245000,2.780000,0.993367,0.977100,0.987550,0.972200
13,0.613333,2.370000,0.848333,2.400000,0.993867,0.976300,0.991517,0.976000
14,0.535000,2.200000,0.835000,2.520000,0.994650,0.978000,0.991650,0.974800
15,0.485000,2.450000,0.410000,2.280000,0.995150,0.975500,0.995900,0.977200
16,0.715000,2.750000,1.390000,3.390000,0.992850,0.972500,0.986100,0.966100
17,1.248333,3.180000,1.881667,3.730000,0.987517,0.968200,0.981183,0.962700
18,0.736667,2.500000,1.306667,3.170000,0.992633,0.975000,0.986933,0.968300
19,0.796667,2.970000,0.231667,2.220000,0.992033,0.970300,0.997683,0.977800
20,0.153333,2.150000,0.331667,2.330000,0.998467,0.978500,0.996683,0.976700
21,0.305000,2.200000,0.233333,2.330000,0.996950,0.978000,0.997667,0.976700
22,0.138333,1.940000,0.141667,2.240000,0.998617,0.980600,0.998583,0.977600
23,0.721667,2.750000,0.718333,2.720000,0.992783,0.972500,0.992817,0.972800
24,0.196667,2.260000,0.141667,2.080000,0.998033,0.977400,0.998583,0.979200
25,0.608333,2.490000,0.155000,2.280000,0.993917,0.975100,0.998450,0.977200
26,0.280000,2.290000,0.630000,2.710000,0.997200,0.977100,0.993700,0.972900
27,0.208333,2.040000,0.348333,2.550000,0.997917,0.979600,0.996517,0.974500
28,0.423333,2.370000,0.243333,2.410000,0.995767,0.976300,0.997567,0.975900
29,0.078333,2.110000,0.176667,2.370000,0.999217,0.978900,0.998233,0.976300
30,0.158333,2.240000,0.575000,2.780000,0.998417,0.977600,0.994250,0.972200
31,0.130000,2.060000,0.791667,2.750000,0.998700,0.979400,0.992083,0.972500
32,0.056667,2.030000,0.215000,2.420000,0.999433,0.979700,0.997850,0.975800
33,0.023333,1.940000,0.188333,2.270000,0.999767,0.980600,0.998117,0.977300
34,0.413333,2.320000,0.093333,2.260000,0.995867,0.976800,0.999067,0.977400
35,0.065000,2.050000,0.051667,2.150000,0.999350,0.979500,0.999483,0.978500
36,0.128333,2.100000,0.086667,2.280000,0.998717,0.979000,0.999133,0.977200
37,0.045000,2.110000,0.110000,2.220000,0.999550,0.978900,0.998900,0.977800
38,0.093333,2.110000,0.075000,2.190000,0.999067,0.978900,0.999250,0.978100
39,0.066667,2.130000,0.285000,2.360000,0.999333,0.978700,0.997150,0.976400
40,0.508333,2.330000,0.990000,3.400000,0.994917,0.976700,0.990100,0.966000
41,0.116667,2.150000,0.168333,2.390000,0.998833,0.978500,0.998317,0.976100
42,0.081667,2.120000,0.088333,2.290000,0.999183,0.978800,0.999117,0.977100
43,0.218333,2.190000,0.060000,2.230000,0.997817,0.978100,0.999400,0.977700
44,0.083333,2.200000,0.055000,1.980000,0.999167,0.978000,0.999450,0.980200
45,0.093333,2.170000,0.045000,2.290000,0.999067,0.978300,0.999550,0.977100
46,0.243333,2.310000,0.050000,2.380000,0.997567,0.976900,0.999500,0.976200
47,0.061667,1.970000,0.066667,2.120000,0.999383,0.980300,0.999333,0.978800
48,0.125000,2.140000,0.123333,2.380000,0.998750,0.978600,0.998767,0.976200
49,0.045000,2.070000,0.023333,2.270000,0.999550,0.979300,0.999767,0.977300
50,0.031667,2.000000,0.095000,2.110000,0.999683,0.980000,0.999050,0.978900
51,0.051667,2.030000,0.131667,2.290000,0.999483,0.979700,0.998683,0.977100
52,0.041667,2.110000,0.063333,2.310000,0.999583,0.978900,0.999367,0.976900
53,0.008333,1.900000,0.136667,2.290000,0.999917,0.981000,0.998633,0.977100
54,0.008333,2.010000,0.020000,2.190000,0.999917,0.979900,0.999800,0.978100
55,0.095000,2.150000,0.038333,2.270000,0.999050,0.978500,0.999617,0.977300
56,0.013333,2.050000,0.071667,2.420000,0.999867,0.979500,0.999283,0.975800
57,0.016667,1.990000,0.060000,2.350000,0.999833,0.980100,0.999400,0.976500
58,0.036667,2.160000,0.050000,2.200000,0.999633,0.978400,0.999500,0.978000
59,0.025000,2.020000,0.053333,2.200000,0.999750,0.979800,0.999467,0.978000
60,0.016667,2.100000,0.091667,2.110000,0.999833,0.979000,0.999083,0.978900
