epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,11.750000,10.820000,16.193333,15.480000,0.882500,0.891800,0.838067,0.845200
2,6.366667,6.620000,11.126667,10.840000,0.936333,0.933800,0.888733,0.891600
3,3.651667,4.040000,4.895000,4.990000,0.963483,0.959600,0.951050,0.950100
4,2.688333,3.460000,5.785000,6.000000,0.973117,0.965400,0.942150,0.940000
5,2.143333,2.920000,3.183333,3.920000,0.978567,0.970800,0.968167,0.960800
6,1.410000,2.490000,2.430000,3.270000,0.985900,0.975100,0.975700,0.967300
7,1.153333,2.640000,3.435000,4.280000,0.988467,0.973600,0.965650,0.957200
8,0.751667,2.120000,1.476667,2.630000,0.992483,0.978800,0.985233,0.973700
9,0.555000,2.190000,2.183333,3.320000,0.994450,0.978100,0.978167,0.966800
10,0.618333,2.220000,1.096667,2.330000,0.993817,0.977800,0.989033,0.976700
11,0.305000,2.100000,2.905000,4.130000,0.996950,0.979000,0.970950,0.958700
12,0.113333,1.870000,0.623333,2.210000,0.998867,0.981300,0.993767,0.977900
13,0.160000,1.930000,0.611667,2.230000,0.998400,0.980700,0.993883,0.977700
14,0.266667,2.190000,0.313333,1.770000,0.997333,0.978100,0.996867,0.982300
15,0.038333,1.740000,0.713333,2.440000,0.999617,0.982600,0.992867,0.975600
16,0.021667,1.740000,0.238333,1.800000,0.999783,0.982600,0.997617,0.982000
17,0.220000,2.230000,0.341667,1.880000,0.997800,0.977700,0.996583,0.981200
18,0.010000,1.710000,0.190000,1.940000,0.999900,0.982900,0.998100,0.980600
19,0.015000,1.700000,0.163333,2.000000,0.999850,0.983000,0.998367,0.980000
20,0.000000,1.730000,0.170000,1.930000,1.000000,0.982700,0.998300,0.980700
21,0.018333,1.590000,0.066667,1.850000,0.999817,0.984100,0.999333,0.981500
22,0.000000,1.620000,0.133333,1.750000,1.000000,0.983800,0.998667,0.982500
23,0.001667,1.590000,0.070000,1.780000,0.999983,0.984100,0.999300,0.982200
24,0.000000,1.630000,0.053333,1.800000,1.000000,0.983700,0.999467,0.982000
25,0.000000,1.590000,0.055000,1.700000,1.000000,0.984100,0.999450,0.983000
26,0.000000,1.700000,0.113333,1.730000,1.000000,0.983000,0.998867,0.982700
27,0.000000,1.620000,0.058333,1.930000,1.000000,0.983800,0.999417,0.980700
28,0.000000,1.620000,0.003333,1.780000,1.000000,0.983800,0.999967,0.982200
29,0.000000,1.660000,0.241667,2.110000,1.000000,0.983400,0.997583,0.978900
30,0.000000,1.560000,0.256667,2.030000,1.000000,0.984400,0.997433,0.979700
31,0.000000,1.510000,0.028333,1.940000,1.000000,0.984900,0.999717,0.980600
32,0.000000,1.580000,0.006667,1.730000,1.000000,0.984200,0.999933,0.982700
33,0.000000,1.540000,0.431667,2.360000,1.000000,0.984600,0.995683,0.976400
34,0.000000,1.600000,0.008333,1.700000,1.000000,0.984000,0.999917,0.983000
35,0.010000,1.630000,0.408333,2.230000,0.999900,0.983700,0.995917,0.977700
36,0.000000,1.600000,0.010000,1.680000,1.000000,0.984000,0.999900,0.983200
37,0.000000,1.520000,0.000000,1.560000,1.000000,0.984800,1.000000,0.984400
38,0.000000,1.570000,0.008333,1.590000,1.000000,0.984300,0.999917,0.984100
39,0.003333,1.600000,0.008333,1.550000,0.999967,0.984000,0.999917,0.984500
40,0.000000,1.560000,0.005000,1.620000,1.000000,0.984400,0.999950,0.983800
41,0.000000,1.590000,2.146667,4.430000,1.000000,0.984100,0.978533,0.955700
42,0.000000,1.540000,0.001667,1.660000,1.000000,0.984600,0.999983,0.983400
43,0.000000,1.610000,0.015000,1.730000,1.000000,0.983900,0.999850,0.982700
44,0.000000,1.570000,0.006667,1.790000,1.000000,0.984300,0.999933,0.982100
45,0.000000,1.540000,0.013333,1.740000,1.000000,0.984600,0.999867,0.982600
46,0.000000,1.530000,0.001667,1.630000,1.000000,0.984700,0.999983,0.983700
47,0.000000,1.590000,0.003333,1.570000,1.000000,0.984100,0.999967,0.984300
48,0.000000,1.550000,0.021667,1.810000,1.000000,0.984500,0.999783,0.981900
49,0.000000,1.600000,0.021667,1.760000,1.000000,0.984000,0.999783,0.982400
50,0.000000,1.580000,0.003333,1.750000,1.000000,0.984200,0.999967,0.982500
51,0.000000,1.570000,0.001667,1.710000,1.000000,0.984300,0.999983,0.982900
52,0.000000,1.560000,0.006667,1.650000,1.000000,0.984400,0.999933,0.983500
53,0.000000,1.550000,0.000000,1.600000,1.000000,0.984500,1.000000,0.984000
54,0.000000,1.650000,0.035000,2.050000,1.000000,0.983500,0.999650,0.979500
55,0.000000,1.620000,0.008333,1.610000,1.000000,0.983800,0.999917,0.983900
56,0.000000,1.540000,0.000000,1.780000,1.000000,0.984600,1.000000,0.982200
57,0.000000,1.580000,0.001667,1.790000,1.000000,0.984200,0.999983,0.982100
58,0.000000,1.500000,0.005000,1.820000,1.000000,0.985000,0.999950,0.981800
59,0.000000,1.630000,0.001667,1.770000,1.000000,0.983700,0.999983,0.982300
60,0.001667,1.640000,0.010000,1.850000,0.999983,0.983600,0.999900,0.981500
