epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,18.920000,18.580000,15.753333,15.880000,0.810800,0.814200,0.842467,0.841200
2,5.473333,5.900000,8.960000,9.010000,0.945267,0.941000,0.910400,0.909900
3,4.370000,5.250000,12.691667,13.250000,0.956300,0.947500,0.873083,0.867500
4,4.130000,5.260000,5.775000,6.400000,0.958700,0.947400,0.942250,0.936000
5,2.491667,3.760000,6.941667,7.790000,0.975083,0.962400,0.930583,0.922100
6,1.490000,2.980000,4.430000,5.680000,0.985100,0.970200,0.955700,0.943200
7,0.985000,2.510000,3.695000,4.660000,0.990150,0.974900,0.963050,0.953400
8,1.166667,2.760000,9.236667,10.010000,0.988333,0.972400,0.907633,0.899900
9,0.286667,2.160000,3.313333,4.540000,0.997133,0.978400,0.966867,0.954600
10,0.686667,2.450000,2.726667,4.390000,0.993133,0.975500,0.972733,0.956100
11,0.701667,2.420000,2.808333,3.960000,0.992983,0.975800,0.971917,0.960400
12,0.350000,2.360000,1.566667,3.080000,0.996500,0.976400,0.984333,0.969200
13,0.406667,2.550000,0.986667,2.690000,0.995933,0.974500,0.990133,0.973100
14,0.758333,2.520000,0.880000,2.550000,0.992417,0.974800,0.991200,0.974500
15,0.048333,1.880000,0.280000,2.050000,0.999517,0.981200,0.997200,0.979500
16,0.118333,1.940000,0.571667,2.380000,0.998817,0.980600,0.994283,0.976200
17,0.373333,2.480000,0.396667,2.220000,0.996267,0.975200,0.996033,0.977800
18,0.033333,1.840000,1.590000,3.300000,0.999667,0.981600,0.984100,0.967000
19,0.078333,2.080000,0.481667,2.150000,0.999217,0.979200,0.995183,0.978500
20,0.076667,1.950000,0.313333,2.060000,0.999233,0.980500,0.996867,0.979400
21,0.016667,1.740000,0.288333,2.060000,0.999833,0.982600,0.997117,0.979400
22,0.045000,1.880000,1.918333,3.720000,0.999550,0.981200,0.980817,0.962800
23,0.013333,1.830000,0.451667,2.400000,0.999867,0.981700,0.995483,0.976000
24,0.028333,1.750000,0.191667,1.980000,0.999717,0.982500,0.998083,0.980200
25,0.015000,1.860000,0.076667,1.960000,0.999850,0.981400,0.999233,0.980400
26,0.093333,1.950000,0.351667,2.440000,0.999067,0.980500,0.996483,0.975600
27,0.048333,1.920000,0.661667,2.490000,0.999517,0.980800,0.993383,0.975100
28,0.006667,1.700000,0.173333,2.200000,0.999933,0.983000,0.998267,0.978000
29,0.030000,1.860000,0.681667,2.590000,0.999700,0.981400,0.993183,0.974100
30,0.015000,1.690000,0.263333,2.140000,0.999850,0.983100,0.997367,0.978600
31,0.075000,1.770000,0.290000,2.060000,0.999250,0.982300,0.997100,0.979400
32,0.006667,1.770000,0.058333,1.950000,0.999933,0.982300,0.999417,0.980500
33,0.016667,1.880000,0.080000,1.970000,0.999833,0.981200,0.999200,0.980300
34,0.031667,1.950000,0.026667,1.920000,0.999683,0.980500,0.999733,0.980800
35,0.006667,1.730000,0.136667,1.920000,0.999933,0.982700,0.998633,0.980800
36,0.086667,1.930000,0.131667,2.090000,0.999133,0.980700,0.998683,0.979100
37,0.026667,1.960000,1.141667,3.150000,0.999733,0.980400,0.988583,0.968500
38,0.006667,1.660000,0.141667,2.010000,0.999933,0.983400,0.998583,0.979900
39,0.060000,1.780000,0.180000,1.960000,0.999400,0.982200,0.998200,0.980400
40,0.006667,1.770000,0.055000,1.800000,0.999933,0.982300,0.999450,0.982000
41,0.006667,1.640000,0.095000,2.060000,0.999933,0.983600,0.999050,0.979400
42,0.008333,1.850000,0.026667,1.850000,0.999917,0.981500,0.999733,0.981500
43,0.038333,1.940000,0.058333,1.940000,0.999617,0.980600,0.999417,0.980600
44,0.010000,1.730000,0.090000,1.880000,0.999900,0.982700,0.999100,0.981200
45,0.011667,1.760000,0.023333,1.840000,0.999883,0.982400,0.999767,0.981600
46,0.066667,1.860000,0.028333,1.730000,0.999333,0.981400,0.999717,0.982700
47,0.005000,1.700000,0.143333,2.250000,0.999950,0.983000,0.998567,0.977500
48,0.016667,1.890000,0.820000,2.720000,0.999833,0.981100,0.991800,0.972800
49,0.010000,1.840000,0.046667,1.900000,0.999900,0.981600,0.999533,0.981000
50,0.003333,1.720000,0.031667,1.910000,0.999967,0.982800,0.999683,0.980900
51,0.008333,1.780000,0.161667,1.880000,0.999917,0.982200,0.998383,0.981200
52,0.001667,1.690000,0.096667,1.910000,0.999983,0.983100,0.999033,0.980900
53,0.013333,1.830000,0.035000,1.810000,0.999867,0.981700,0.999650,0.981900
54,0.013333,1.730000,0.078333,2.200000,0.999867,0.982700,0.999217,0.978000
55,0.021667,1.920000,0.056667,1.790000,0.999783,0.980800,0.999433,0.982100
56,0.020000,1.880000,0.048333,1.840000,0.999800,0.981200,0.999517,0.981600
57,0.013333,1.850000,0.020000,1.910000,0.999867,0.981500,0.999800,0.980900
58,0.011667,1.710000,0.058333,1.940000,0.999883,0.982900,0.999417,0.980600
59,0.005000,1.610000,0.136667,2.150000,0.999950,0.983900,0.998633,0.978500
60,0.018333,1.820000,0.383333,2.390000,0.999817,0.981800,0.996167,0.976100
