epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,9.385000,8.940000,21.366667,21.350000,0.906150,0.910600,0.786333,0.786500
2,5.381667,5.900000,7.205000,7.220000,0.946183,0.941000,0.927950,0.927800
3,3.186667,3.990000,6.338333,6.430000,0.968133,0.960100,0.936617,0.935700
4,3.305000,4.190000,4.316667,5.030000,0.966950,0.958100,0.956833,0.949700
5,1.423333,2.640000,6.806667,7.400000,0.985767,0.973600,0.931933,0.926000
6,1.165000,2.320000,2.498333,3.480000,0.988350,0.976800,0.975017,0.965200
7,0.975000,2.530000,3.605000,4.420000,0.990250,0.974700,0.963950,0.955800
8,2.908333,4.630000,2.768333,3.960000,0.970917,0.953700,0.972317,0.960400
9,1.346667,3.070000,2.240000,3.680000,0.986533,0.969300,0.977600,0.963200
10,0.951667,2.570000,1.105000,2.460000,0.990483,0.974300,0.988950,0.975400
11,0.511667,2.090000,1.026667,2.420000,0.994883,0.979100,0.989733,0.975800
12,0.056667,1.770000,1.095000,2.600000,0.999433,0.982300,0.989050,0.974000
13,0.056667,1.780000,0.698333,2.180000,0.999433,0.982200,0.993017,0.978200
14,0.035000,1.800000,0.776667,2.340000,0.999650,0.982000,0.992233,0.976600
15,0.013333,1.690000,1.391667,3.090000,0.999867,0.983100,0.986083,0.969100
16,0.080000,1.770000,0.440000,2.000000,0.999200,0.982300,0.995600,0.980000
17,0.001667,1.650000,0.286667,2.040000,0.999983,0.983500,0.997133,0.979600
18,0.008333,1.630000,0.911667,2.490000,0.999917,0.983700,0.990883,0.975100
19,0.028333,1.690000,0.330000,2.180000,0.999717,0.983100,0.996700,0.978200
20,0.061667,1.790000,0.153333,1.910000,0.999383,0.982100,0.998467,0.980900
21,0.003333,1.600000,0.128333,1.850000,0.999967,0.984000,0.998717,0.981500
22,0.153333,1.960000,0.165000,2.000000,0.998467,0.980400,0.998350,0.980000
23,0.033333,1.720000,0.675000,2.520000,0.999667,0.982800,0.993250,0.974800
24,0.071667,1.840000,0.138333,1.890000,0.999283,0.981600,0.998617,0.981100
25,0.011667,1.610000,0.090000,1.900000,0.999883,0.983900,0.999100,0.981000
26,0.038333,1.700000,0.466667,2.250000,0.999617,0.983000,0.995333,0.977500
27,0.011667,1.540000,0.135000,2.060000,0.999883,0.984600,0.998650,0.979400
28,0.000000,1.580000,0.090000,2.000000,1.000000,0.984200,0.999100,0.980000
29,0.000000,1.640000,0.126667,1.880000,1.000000,0.983600,0.998733,0.981200
30,0.003333,1.640000,0.076667,1.870000,0.999967,0.983600,0.999233,0.981300
31,0.001667,1.610000,0.041667,1.770000,0.999983,0.983900,0.999583,0.982300
32,0.000000,1.610000,0.135000,2.060000,1.000000,0.983900,0.998650,0.979400
33,0.000000,1.630000,1.011667,3.090000,1.000000,0.983700,0.989883,0.969100
34,0.005000,1.760000,0.105000,2.060000,0.999950,0.982400,0.998950,0.979400
35,0.000000,1.660000,0.033333,1.970000,1.000000,0.983400,0.999667,0.980300
36,0.025000,1.780000,0.115000,1.970000,0.999750,0.982200,0.998850,0.980300
37,0.001667,1.690000,0.578333,2.820000,0.999983,0.983100,0.994217,0.971800
38,0.000000,1.670000,0.025000,1.760000,1.000000,0.983300,0.999750,0.982400
39,0.010000,1.640000,0.268333,2.270000,0.999900,0.983600,0.997317,0.977300
40,0.020000,1.610000,0.023333,1.830000,0.999800,0.983900,0.999767,0.981700
41,0.005000,1.840000,0.028333,1.800000,0.999950,0.981600,0.999717,0.982000
42,0.000000,1.650000,0.026667,1.740000,1.000000,0.983500,0.999733,0.982600
43,0.001667,1.510000,0.071667,1.810000,0.999983,0.984900,0.999283,0.981900
44,0.001667,1.580000,0.515000,2.480000,0.999983,0.984200,0.994850,0.975200
45,0.021667,1.730000,0.011667,1.770000,0.999783,0.982700,0.999883,0.982300
46,0.013333,1.780000,0.003333,1.660000,0.999867,0.982200,0.999967,0.983400
47,0.005000,1.710000,0.043333,1.850000,0.999950,0.982900,0.999567,0.981500
48,0.001667,1.560000,0.025000,1.830000,0.999983,0.984400,0.999750,0.981700
49,0.001667,1.560000,0.011667,1.800000,0.999983,0.984400,0.999883,0.982000
50,0.000000,1.600000,0.076667,1.960000,1.000000,0.984000,0.999233,0.980400
51,0.000000,1.720000,0.038333,2.130000,1.000000,0.982800,0.999617,0.978700
52,0.011667,1.740000,0.046667,1.950000,0.999883,0.982600,0.999533,0.980500
53,0.001667,1.650000,0.011667,1.860000,0.999983,0.983500,0.999883,0.981400
54,0.000000,1.670000,0.020000,1.830000,1.000000,0.983300,0.999800,0.981700
55,0.035000,1.700000,0.030000,1.850000,0.999650,0.983000,0.999700,0.981500
56,0.016667,1.730000,0.026667,1.960000,0.999833,0.982700,0.999733,0.980400
57,0.001667,1.660000,0.025000,1.910000,0.999983,0.983400,0.999750,0.980900
58,0.080000,1.940000,0.015000,1.790000,0.999200,0.980600,0.999850,0.982100
59,0.018333,1.730000,0.481667,2.570000,0.999817,0.982700,0.995183,0.974300
60,0.036667,1.660000,0.030000,1.900000,0.999633,0.983400,0.999700,0.981000
