epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,9.530000,9.840000,17.078333,17.340000,0.904700,0.901600,0.829217,0.826600
2,6.868333,6.890000,15.396667,15.100000,0.931317,0.931100,0.846033,0.849000
3,2.771667,3.610000,5.735000,6.360000,0.972283,0.963900,0.942650,0.936400
4,2.756667,3.550000,4.771667,5.520000,0.972433,0.964500,0.952283,0.944800
5,1.123333,2.450000,3.063333,3.840000,0.988767,0.975500,0.969367,0.961600
6,1.163333,2.830000,2.946667,4.530000,0.988367,0.971700,0.970533,0.954700
7,1.623333,3.050000,2.448333,3.530000,0.983767,0.969500,0.975517,0.964700
8,0.448333,2.030000,3.148333,4.280000,0.995517,0.979700,0.968517,0.957200
9,0.451667,2.190000,1.321667,2.530000,0.995483,0.978100,0.986783,0.974700
10,0.228333,2.110000,2.238333,3.200000,0.997717,0.978900,0.977617,0.968000
11,1.033333,2.860000,1.275000,2.560000,0.989667,0.971400,0.987250,0.974400
12,0.153333,1.960000,0.530000,1.950000,0.998467,0.980400,0.994700,0.980500
13,0.116667,1.970000,1.308333,2.950000,0.998833,0.980300,0.986917,0.970500
14,0.953333,2.810000,0.678333,2.240000,0.990467,0.971900,0.993217,0.977600
15,0.160000,1.950000,2.161667,3.610000,0.998400,0.980500,0.978383,0.963900
16,0.795000,2.860000,2.250000,3.840000,0.992050,0.971400,0.977500,0.961600
17,0.013333,1.670000,2.941667,4.540000,0.999867,0.983300,0.970583,0.954600
18,0.136667,1.960000,0.265000,2.020000,0.998633,0.980400,0.997350,0.979800
19,0.300000,2.080000,0.315000,2.000000,0.997000,0.979200,0.996850,0.980000
20,0.060000,1.880000,0.525000,2.500000,0.999400,0.981200,0.994750,0.975000
21,1.896667,4.030000,0.251667,1.990000,0.981033,0.959700,0.997483,0.980100
22,0.050000,2.100000,0.231667,2.000000,0.999500,0.979000,0.997683,0.980000
23,0.016667,1.800000,0.123333,2.040000,0.999833,0.982000,0.998767,0.979600
24,0.013333,1.780000,0.526667,2.460000,0.999867,0.982200,0.994733,0.975400
25,0.061667,1.970000,0.830000,2.740000,0.999383,0.980300,0.991700,0.972600
26,0.065000,2.010000,0.251667,2.260000,0.999350,0.979900,0.997483,0.977400
27,0.045000,1.980000,0.121667,2.000000,0.999550,0.980200,0.998783,0.980000
28,0.085000,2.000000,0.836667,3.000000,0.999150,0.980000,0.991633,0.970000
29,0.025000,1.880000,0.140000,2.030000,0.999750,0.981200,0.998600,0.979700
30,0.011667,1.680000,0.105000,1.980000,0.999883,0.983200,0.998950,0.980200
31,0.003333,1.620000,0.096667,1.910000,0.999967,0.983800,0.999033,0.980900
32,0.033333,1.730000,0.258333,2.030000,0.999667,0.982700,0.997417,0.979700
33,0.055000,1.930000,0.325000,2.310000,0.999450,0.980700,0.996750,0.976900
34,0.065000,1.930000,0.075000,2.030000,0.999350,0.980700,0.999250,0.979700
35,0.003333,1.780000,0.140000,1.870000,0.999967,0.982200,0.998600,0.981300
36,0.015000,1.810000,1.463333,3.160000,0.999850,0.981900,0.985367,0.968400
37,0.066667,1.940000,0.128333,2.020000,0.999333,0.980600,0.998717,0.979800
38,0.050000,2.020000,0.070000,1.920000,0.999500,0.979800,0.999300,0.980800
39,0.015000,1.830000,0.120000,1.970000,0.999850,0.981700,0.998800,0.980300
40,0.055000,1.970000,0.078333,1.950000,0.999450,0.980300,0.999217,0.980500
41,0.025000,1.760000,0.036667,1.830000,0.999750,0.982400,0.999633,0.981700
42,0.115000,2.090000,0.061667,1.970000,0.998850,0.979100,0.999383,0.980300
43,0.021667,1.810000,0.048333,2.100000,0.999783,0.981900,0.999517,0.979000
44,0.028333,1.850000,0.040000,1.890000,0.999717,0.981500,0.999600,0.981100
45,0.005000,1.700000,0.288333,2.170000,0.999950,0.983000,0.997117,0.978300
46,0.000000,1.700000,0.231667,2.140000,1.000000,0.983000,0.997683,0.978600
47,0.023333,1.870000,0.113333,2.160000,0.999767,0.981300,0.998867,0.978400
48,0.000000,1.660000,0.085000,1.930000,1.000000,0.983400,0.999150,0.980700
49,0.085000,1.960000,0.160000,2.260000,0.999150,0.980400,0.998400,0.977400
50,0.001667,1.880000,0.031667,1.880000,0.999983,0.981200,0.999683,0.981200
51,0.003333,1.750000,0.070000,1.920000,0.999967,0.982500,0.999300,0.980800
52,0.006667,1.820000,0.055000,1.970000,0.999933,0.981800,0.999450,0.980300
53,0.001667,1.850000,0.023333,1.930000,0.999983,0.981500,0.999767,0.980700
54,0.055000,1.970000,0.006667,1.770000,0.999450,0.980300,0.999933,0.982300
55,0.006667,1.800000,0.045000,1.900000,0.999933,0.982000,0.999550,0.981000
56,0.025000,1.930000,0.031667,1.880000,0.999750,0.980700,0.999683,0.981200
57,0.105000,2.040000,0.063333,1.830000,0.998950,0.979600,0.999367,0.981700
58,0.008333,1.900000,0.053333,1.880000,0.999917,0.981000,0.999467,0.981200
59,0.028333,2.020000,0.046667,1.810000,0.999717,0.979800,0.999533,0.981900
60,0.010000,1.800000,0.110000,2.240000,0.999900,0.982000,0.998900,0.977600
