epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,9.773333,9.770000,17.295000,16.120000,0.902267,0.902300,0.827050,0.838800
2,9.856667,10.270000,11.128333,11.430000,0.901433,0.897300,0.888717,0.885700
3,4.203333,4.890000,6.293333,6.850000,0.957967,0.951100,0.937067,0.931500
4,3.713333,4.490000,4.326667,4.800000,0.962867,0.955100,0.956733,0.952000
5,3.453333,4.530000,2.973333,3.730000,0.965467,0.954700,0.970267,0.962700
6,2.093333,3.150000,2.668333,3.640000,0.979067,0.968500,0.973317,0.963600
7,2.151667,3.170000,1.980000,3.040000,0.978483,0.968300,0.980200,0.969600
8,2.068333,3.400000,1.941667,3.000000,0.979317,0.966000,0.980583,0.970000
9,0.970000,2.620000,1.016667,2.310000,0.990300,0.973800,0.989833,0.976900
10,1.710000,3.040000,1.370000,2.910000,0.982900,0.969600,0.986300,0.970900
11,0.910000,2.410000,1.795000,3.490000,0.990900,0.975900,0.982050,0.965100
12,0.870000,2.470000,0.735000,2.510000,0.991300,0.975300,0.992650,0.974900
13,2.611667,4.680000,1.295000,2.980000,0.973883,0.953200,0.987050,0.970200
14,1.173333,3.030000,0.641667,2.470000,0.988267,0.969700,0.993583,0.975300
15,0.365000,2.180000,1.943333,3.650000,0.996350,0.978200,0.980567,0.963500
16,0.253333,2.060000,3.175000,4.940000,0.997467,0.979400,0.968250,0.950600
17,0.305000,2.350000,1.251667,2.970000,0.996950,0.976500,0.987483,0.970300
18,0.343333,2.290000,0.403333,2.330000,0.996567,0.977100,0.995967,0.976700
19,0.351667,2.180000,0.301667,2.300000,0.996483,0.978200,0.996983,0.977000
20,0.120000,2.060000,0.373333,2.400000,0.998800,0.979400,0.996267,0.976000
21,0.190000,2.070000,0.240000,2.180000,0.998100,0.979300,0.997600,0.978200
22,0.183333,2.240000,0.130000,2.250000,0.998167,0.977600,0.998700,0.977500
23,0.166667,2.350000,1.023333,3.130000,0.998333,0.976500,0.989767,0.968700
24,0.158333,2.030000,0.140000,2.070000,0.998417,0.979700,0.998600,0.979300
25,1.853333,3.710000,0.185000,2.230000,0.981467,0.962900,0.998150,0.977700
26,0.080000,2.020000,0.146667,2.350000,0.999200,0.979800,0.998533,0.976500
27,0.155000,2.140000,0.420000,2.530000,0.998450,0.978600,0.995800,0.974700
28,0.265000,2.450000,0.165000,2.260000,0.997350,0.975500,0.998350,0.977400
29,0.495000,2.430000,1.151667,3.220000,0.995050,0.975700,0.988483,0.967800
30,0.251667,2.280000,0.096667,2.170000,0.997483,0.977200,0.999033,0.978300
31,0.328333,2.410000,0.075000,2.190000,0.996717,0.975900,0.999250,0.978100
32,0.165000,2.140000,0.233333,2.350000,0.998350,0.978600,0.997667,0.976500
33,0.158333,2.090000,0.043333,2.030000,0.998417,0.979100,0.999567,0.979700
34,0.143333,2.210000,0.166667,2.410000,0.998567,0.977900,0.998333,0.975900
35,0.241667,2.340000,0.083333,2.200000,0.997583,0.976600,0.999167,0.978000
36,0.040000,2.040000,0.038333,2.120000,0.999600,0.979600,0.999617,0.978800
37,0.260000,2.110000,0.160000,2.220000,0.997400,0.978900,0.998400,0.977800
38,0.150000,2.120000,0.150000,2.400000,0.998500,0.978800,0.998500,0.976000
39,0.138333,2.230000,0.106667,2.320000,0.998617,0.977700,0.998933,0.976800
40,0.931667,2.940000,0.063333,2.290000,0.990683,0.970600,0.999367,0.977100
41,0.171667,2.200000,0.065000,2.260000,0.998283,0.978000,0.999350,0.977400
42,0.203333,2.190000,0.155000,2.470000,0.997967,0.978100,0.998450,0.975300
43,0.033333,1.960000,0.585000,2.870000,0.999667,0.980400,0.994150,0.971300
44,0.043333,1.950000,0.175000,2.270000,0.999567,0.980500,0.998250,0.977300
45,0.020000,2.030000,0.191667,2.240000,0.999800,0.979700,0.998083,0.977600
46,0.035000,2.180000,0.056667,2.340000,0.999650,0.978200,0.999433,0.976600
47,0.036667,1.950000,0.146667,2.370000,0.999633,0.980500,0.998533,0.976300
48,0.023333,2.010000,0.148333,2.360000,0.999767,0.979900,0.998517,0.976400
49,0.023333,1.930000,0.026667,2.070000,0.999767,0.980700,0.999733,0.979300
50,0.043333,2.010000,0.096667,2.140000,0.999567,0.979900,0.999033,0.978600
51,0.023333,2.020000,0.111667,2.140000,0.999767,0.979800,0.998883,0.978600
52,0.031667,2.040000,0.028333,1.970000,0.999683,0.979600,0.999717,0.980300
53,0.040000,2.060000,0.091667,2.270000,0.999600,0.979400,0.999083,0.977300
54,0.033333,2.010000,0.071667,2.250000,0.999667,0.979900,0.999283,0.977500
55,0.020000,2.060000,0.031667,2.060000,0.999800,0.979400,0.999683,0.979400
56,0.193333,2.340000,0.040000,2.100000,0.998067,0.976600,0.999600,0.979000
57,0.451667,2.590000,0.031667,2.090000,0.995483,0.974100,0.999683,0.979100
58,0.196667,2.180000,0.213333,2.200000,0.998033,0.978200,0.997867,0.978000
59,0.163333,2.220000,0.061667,2.220000,0.998367,0.977800,0.999383,0.977800
60,0.043333,2.090000,0.421667,2.590000,0.999567,0.979100,0.995783,0.974100
