epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,9.308333,9.170000,18.575000,18.080000,0.906917,0.908300,0.814250,0.819200
2,7.058333,7.190000,13.265000,13.500000,0.929417,0.928100,0.867350,0.865000
3,3.708333,4.400000,6.083333,6.400000,0.962917,0.956000,0.939167,0.936000
4,4.450000,4.830000,3.541667,4.450000,0.955500,0.951700,0.964583,0.955500
5,2.971667,3.790000,2.898333,3.700000,0.970283,0.962100,0.971017,0.963000
6,2.053333,3.280000,2.403333,3.700000,0.979467,0.967200,0.975967,0.963000
7,4.863333,6.320000,2.493333,3.560000,0.951367,0.936800,0.975067,0.964400
8,1.273333,2.710000,3.370000,4.380000,0.987267,0.972900,0.966300,0.956200
9,0.918333,2.530000,1.220000,2.610000,0.990817,0.974700,0.987800,0.973900
10,0.865000,2.600000,2.465000,3.700000,0.991350,0.974000,0.975350,0.963000
11,2.840000,4.450000,1.300000,2.800000,0.971600,0.955500,0.987000,0.972000
12,0.570000,2.330000,1.526667,3.290000,0.994300,0.976700,0.984733,0.967100
13,0.603333,2.300000,1.103333,2.670000,0.993967,0.977000,0.988967,0.973300
14,2.145000,3.960000,0.815000,2.470000,0.978550,0.960400,0.991850,0.975300
15,0.286667,2.170000,2.001667,3.360000,0.997133,0.978300,0.979983,0.966400
16,0.665000,2.550000,1.318333,2.880000,0.993350,0.974500,0.986817,0.971200
17,0.585000,2.550000,1.161667,3.060000,0.994150,0.974500,0.988383,0.969400
18,1.243333,3.400000,0.218333,2.090000,0.987567,0.966000,0.997817,0.979100
19,0.225000,2.410000,0.226667,2.260000,0.997750,0.975900,0.997733,0.977400
20,0.345000,2.270000,0.333333,2.270000,0.996550,0.977300,0.996667,0.977300
21,2.735000,4.590000,0.448333,2.340000,0.972650,0.954100,0.995517,0.976600
22,0.793333,3.000000,0.301667,2.260000,0.992067,0.970000,0.996983,0.977400
23,0.530000,2.700000,0.276667,2.190000,0.994700,0.973000,0.997233,0.978100
24,0.083333,2.270000,0.330000,2.450000,0.999167,0.977300,0.996700,0.975500
25,0.166667,2.190000,2.300000,4.210000,0.998333,0.978100,0.977000,0.957900
26,0.335000,2.510000,0.156667,2.150000,0.996650,0.974900,0.998433,0.978500
27,0.810000,2.960000,0.466667,2.600000,0.991900,0.970400,0.995333,0.974000
28,0.115000,2.140000,0.918333,2.760000,0.998850,0.978600,0.990817,0.972400
29,0.913333,3.170000,0.183333,2.160000,0.990867,0.968300,0.998167,0.978400
30,0.165000,2.150000,0.165000,2.320000,0.998350,0.978500,0.998350,0.976800
31,0.086667,2.160000,0.288333,2.170000,0.999133,0.978400,0.997117,0.978300
32,0.071667,2.170000,0.105000,2.250000,0.999283,0.978300,0.998950,0.977500
33,0.123333,2.250000,0.133333,2.130000,0.998767,0.977500,0.998667,0.978700
34,0.061667,2.100000,0.251667,2.270000,0.999383,0.979000,0.997483,0.977300
35,0.018333,2.040000,0.265000,2.300000,0.999817,0.979600,0.997350,0.977000
36,0.028333,2.140000,0.151667,2.190000,0.999717,0.978600,0.998483,0.978100
37,0.105000,2.040000,0.078333,2.070000,0.998950,0.979600,0.999217,0.979300
38,0.238333,2.270000,0.043333,2.250000,0.997617,0.977300,0.999567,0.977500
39,0.061667,2.150000,0.040000,2.100000,0.999383,0.978500,0.999600,0.979000
40,0.136667,2.310000,0.470000,2.570000,0.998633,0.976900,0.995300,0.974300
41,0.430000,2.740000,0.246667,2.440000,0.995700,0.972600,0.997533,0.975600
42,0.961667,3.030000,0.181667,2.430000,0.990383,0.969700,0.998183,0.975700
43,0.206667,2.340000,0.121667,2.160000,0.997933,0.976600,0.998783,0.978400
44,0.108333,2.110000,0.200000,2.320000,0.998917,0.978900,0.998000,0.976800
45,0.178333,2.270000,0.065000,2.240000,0.998217,0.977300,0.999350,0.977600
46,0.076667,2.200000,0.383333,2.420000,0.999233,0.978000,0.996167,0.975800
47,0.058333,2.040000,0.155000,2.180000,0.999417,0.979600,0.998450,0.978200
48,0.168333,2.280000,0.076667,2.090000,0.998317,0.977200,0.999233,0.979100
49,0.061667,2.180000,0.046667,2.100000,0.999383,0.978200,0.999533,0.979000
50,0.030000,2.220000,0.053333,2.260000,0.999700,0.977800,0.999467,0.977400
51,0.013333,2.080000,0.073333,2.140000,0.999867,0.979200,0.999267,0.978600
52,0.056667,2.110000,0.031667,2.070000,0.999433,0.978900,0.999683,0.979300
53,0.110000,2.210000,0.068333,2.220000,0.998900,0.977900,0.999317,0.977800
54,0.031667,2.090000,0.170000,2.000000,0.999683,0.979100,0.998300,0.980000
55,0.176667,2.350000,0.051667,2.150000,0.998233,0.976500,0.999483,0.978500
56,0.140000,2.220000,0.101667,2.250000,0.998600,0.977800,0.998983,0.977500
57,0.041667,2.210000,0.180000,2.450000,0.999583,0.977900,0.998200,0.975500
58,0.036667,2.070000,0.201667,2.230000,0.999633,0.979300,0.997983,0.977700
59,0.020000,1.990000,0.040000,2.120000,0.999800,0.980100,0.999600,0.978800
60,0.086667,2.320000,0.096667,2.210000,0.999133,0.976800,0.999033,0.977900
