epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,12.538333,11.580000,13.893333,13.160000,0.874617,0.884200,0.861067,0.868400
2,5.295000,5.350000,11.318333,11.060000,0.947050,0.946500,0.886817,0.889400
3,3.658333,4.520000,9.108333,9.300000,0.963417,0.954800,0.908917,0.907000
4,3.036667,4.000000,5.711667,6.060000,0.969633,0.960000,0.942883,0.939400
5,3.250000,4.600000,2.823333,3.570000,0.967500,0.954000,0.971767,0.964300
6,1.223333,2.530000,2.536667,3.450000,0.987767,0.974700,0.974633,0.965500
7,2.456667,4.380000,1.978333,3.160000,0.975433,0.956200,0.980217,0.968400
8,0.505000,2.150000,2.003333,3.240000,0.994950,0.978500,0.979967,0.967600
9,0.270000,1.980000,2.133333,3.320000,0.997300,0.980200,0.978667,0.966800
10,0.375000,2.280000,1.476667,2.920000,0.996250,0.977200,0.985233,0.970800
11,0.468333,2.200000,1.303333,2.860000,0.995317,0.978000,0.986967,0.971400
12,0.126667,1.820000,2.170000,3.590000,0.998733,0.981800,0.978300,0.964100
13,0.058333,1.710000,1.330000,2.860000,0.999417,0.982900,0.986700,0.971400
14,0.091667,1.960000,1.963333,3.400000,0.999083,0.980400,0.980367,0.966000
15,0.051667,1.800000,1.020000,2.350000,0.999483,0.982000,0.989800,0.976500
16,0.276667,2.150000,0.433333,2.230000,0.997233,0.978500,0.995667,0.977700
17,0.026667,1.860000,0.515000,2.290000,0.999733,0.981400,0.994850,0.977100
18,0.115000,1.880000,0.941667,2.670000,0.998850,0.981200,0.990583,0.973300
19,0.020000,1.660000,0.313333,2.060000,0.999800,0.983400,0.996867,0.979400
20,0.025000,1.650000,0.960000,2.690000,0.999750,0.983500,0.990400,0.973100
21,0.013333,1.690000,0.198333,2.080000,0.999867,0.983100,0.998017,0.979200
22,0.036667,1.660000,0.400000,2.400000,0.999633,0.983400,0.996000,0.976000
23,0.000000,1.700000,0.186667,2.150000,1.000000,0.983000,0.998133,0.978500
24,0.010000,1.570000,0.528333,2.350000,0.999900,0.984300,0.994717,0.976500
25,0.006667,1.740000,0.186667,2.230000,0.999933,0.982600,0.998133,0.977700
26,0.128333,1.960000,0.225000,2.140000,0.998717,0.980400,0.997750,0.978600
27,0.008333,1.700000,0.391667,2.500000,0.999917,0.983000,0.996083,0.975000
28,0.011667,1.710000,0.043333,1.950000,0.999883,0.982900,0.999567,0.980500
29,0.008333,1.750000,0.038333,1.910000,0.999917,0.982500,0.999617,0.980900
30,0.003333,1.650000,0.210000,1.980000,0.999967,0.983500,0.997900,0.980200
31,0.023333,1.690000,0.051667,1.900000,0.999767,0.983100,0.999483,0.981000
32,0.008333,1.630000,0.068333,2.010000,0.999917,0.983700,0.999317,0.979900
33,0.000000,1.650000,1.090000,3.020000,1.000000,0.983500,0.989100,0.969800
34,0.031667,1.770000,0.091667,2.080000,0.999683,0.982300,0.999083,0.979200
35,0.001667,1.540000,0.091667,2.000000,0.999983,0.984600,0.999083,0.980000
36,0.005000,1.690000,0.191667,2.270000,0.999950,0.983100,0.998083,0.977300
37,0.001667,1.620000,0.236667,2.020000,0.999983,0.983800,0.997633,0.979800
38,0.015000,1.670000,0.090000,1.990000,0.999850,0.983300,0.999100,0.980100
39,0.001667,1.570000,0.036667,1.940000,0.999983,0.984300,0.999633,0.980600
40,0.001667,1.590000,0.058333,1.980000,0.999983,0.984100,0.999417,0.980200
41,0.003333,1.590000,0.036667,1.980000,0.999967,0.984100,0.999633,0.980200
42,0.000000,1.650000,0.023333,1.770000,1.000000,0.983500,0.999767,0.982300
43,0.010000,1.770000,0.021667,1.870000,0.999900,0.982300,0.999783,0.981300
44,0.000000,1.540000,0.006667,1.870000,1.000000,0.984600,0.999933,0.981300
45,0.063333,1.730000,0.238333,2.100000,0.999367,0.982700,0.997617,0.979000
46,0.010000,1.650000,0.043333,1.910000,0.999900,0.983500,0.999567,0.980900
47,0.001667,1.640000,0.031667,1.770000,0.999983,0.983600,0.999683,0.982300
48,0.000000,1.570000,0.045000,1.990000,1.000000,0.984300,0.999550,0.980100
49,0.001667,1.580000,0.040000,1.850000,0.999983,0.984200,0.999600,0.981500
50,0.001667,1.490000,0.040000,1.970000,0.999983,0.985100,0.999600,0.980300
51,0.010000,1.640000,0.021667,1.890000,0.999900,0.983600,0.999783,0.981100
52,0.000000,1.650000,0.071667,1.920000,1.000000,0.983500,0.999283,0.980800
53,0.053333,1.720000,0.003333,1.840000,0.999467,0.982800,0.999967,0.981600
54,0.010000,1.750000,0.218333,2.400000,0.999900,0.982500,0.997817,0.976000
55,0.041667,1.730000,0.010000,1.880000,0.999583,0.982700,0.999900,0.981200
56,0.058333,1.710000,0.001667,1.780000,0.999417,0.982900,0.999983,0.982200
57,0.001667,1.730000,0.016667,1.920000,0.999983,0.982700,0.999833,0.980800
58,0.001667,1.790000,0.015000,1.910000,0.999983,0.982100,0.999850,0.980900
59,0.000000,1.500000,0.005000,1.840000,1.000000,0.985000,0.999950,0.981600
60,0.005000,1.640000,0.010000,1.800000,0.999950,0.983600,0.999900,0.982000
