epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,13.846667,13.210000,16.940000,16.930000,0.861533,0.867900,0.830600,0.830700
2,5.673333,5.810000,8.770000,8.670000,0.943267,0.941900,0.912300,0.913300
3,4.175000,4.640000,8.221667,8.170000,0.958250,0.953600,0.917783,0.918300
4,3.161667,3.600000,5.030000,5.340000,0.968383,0.964000,0.949700,0.946600
5,2.410000,3.230000,2.663333,3.410000,0.975900,0.967700,0.973367,0.965900
6,1.578333,2.550000,2.820000,3.510000,0.984217,0.974500,0.971800,0.964900
7,1.640000,3.080000,2.335000,3.230000,0.983600,0.969200,0.976650,0.967700
8,0.731667,2.100000,2.001667,2.950000,0.992683,0.979000,0.979983,0.970500
9,0.975000,2.470000,2.231667,3.110000,0.990250,0.975300,0.977683,0.968900
10,0.366667,2.010000,1.426667,2.630000,0.996333,0.979900,0.985733,0.973700
11,0.396667,1.930000,1.333333,2.720000,0.996033,0.980700,0.986667,0.972800
12,0.180000,1.810000,1.556667,2.950000,0.998200,0.981900,0.984433,0.970500
13,0.088333,1.730000,0.740000,2.000000,0.999117,0.982700,0.992600,0.980000
14,0.160000,1.860000,0.715000,2.300000,0.998400,0.981400,0.992850,0.977000
15,0.043333,1.730000,0.476667,1.820000,0.999567,0.982700,0.995233,0.981800
16,0.248333,1.860000,0.185000,1.910000,0.997517,0.981400,0.998150,0.980900
17,0.091667,1.880000,0.268333,1.960000,0.999083,0.981200,0.997317,0.980400
18,0.035000,1.720000,0.846667,2.750000,0.999650,0.982800,0.991533,0.972500
19,0.040000,1.710000,0.211667,1.930000,0.999600,0.982900,0.997883,0.980700
20,0.001667,1.510000,0.461667,2.260000,0.999983,0.984900,0.995383,0.977400
21,0.001667,1.530000,0.048333,1.900000,0.999983,0.984700,0.999517,0.981000
22,0.005000,1.520000,0.091667,1.780000,0.999950,0.984800,0.999083,0.982200
23,0.001667,1.590000,0.256667,2.110000,0.999983,0.984100,0.997433,0.978900
24,0.001667,1.540000,0.023333,1.710000,0.999983,0.984600,0.999767,0.982900
25,0.000000,1.540000,0.013333,1.750000,1.000000,0.984600,0.999867,0.982500
26,0.000000,1.580000,0.113333,1.930000,1.000000,0.984200,0.998867,0.980700
27,0.218333,1.920000,0.118333,2.180000,0.997817,0.980800,0.998817,0.978200
28,0.000000,1.480000,0.028333,1.800000,1.000000,0.985200,0.999717,0.982000
29,0.001667,1.520000,0.263333,2.210000,0.999983,0.984800,0.997367,0.977900
30,0.001667,1.490000,0.018333,1.800000,0.999983,0.985100,0.999817,0.982000
31,0.003333,1.540000,0.011667,1.860000,0.999967,0.984600,0.999883,0.981400
32,0.008333,1.560000,0.003333,1.720000,0.999917,0.984400,0.999967,0.982800
33,0.000000,1.530000,0.003333,1.740000,1.000000,0.984700,0.999967,0.982600
34,0.000000,1.460000,0.001667,1.760000,1.000000,0.985400,0.999983,0.982400
35,0.000000,1.590000,0.033333,2.000000,1.000000,0.984100,0.999667,0.980000
36,0.003333,1.480000,0.005000,1.760000,0.999967,0.985200,0.999950,0.982400
37,0.000000,1.370000,0.018333,1.750000,1.000000,0.986300,0.999817,0.982500
38,0.000000,1.440000,0.006667,1.830000,1.000000,0.985600,0.999933,0.981700
39,0.000000,1.510000,0.001667,1.780000,1.000000,0.984900,0.999983,0.982200
40,0.000000,1.460000,0.005000,1.850000,1.000000,0.985400,0.999950,0.981500
41,0.000000,1.560000,0.026667,1.970000,1.000000,0.984400,0.999733,0.980300
42,0.000000,1.580000,0.001667,1.660000,1.000000,0.984200,0.999983,0.983400
43,0.000000,1.470000,0.000000,1.660000,1.000000,0.985300,1.000000,0.983400
44,0.000000,1.550000,0.003333,1.600000,1.000000,0.984500,0.999967,0.984000
45,0.011667,1.570000,0.011667,1.900000,0.999883,0.984300,0.999883,0.981000
46,0.000000,1.510000,0.001667,1.710000,1.000000,0.984900,0.999983,0.982900
47,0.000000,1.490000,0.018333,1.970000,1.000000,0.985100,0.999817,0.980300
48,0.000000,1.520000,0.015000,1.740000,1.000000,0.984800,0.999850,0.982600
49,0.000000,1.530000,0.001667,1.750000,1.000000,0.984700,0.999983,0.982500
50,0.001667,1.560000,0.013333,1.860000,0.999983,0.984400,0.999867,0.981400
51,0.000000,1.500000,0.025000,1.780000,1.000000,0.985000,0.999750,0.982200
52,0.000000,1.510000,0.188333,2.190000,1.000000,0.984900,0.998117,0.978100
53,0.005000,1.470000,0.076667,2.120000,0.999950,0.985300,0.999233,0.978800
54,0.000000,1.510000,0.006667,1.850000,1.000000,0.984900,0.999933,0.981500
55,0.000000,1.580000,0.006667,1.700000,1.000000,0.984200,0.999933,0.983000
56,0.000000,1.480000,0.001667,1.580000,1.000000,0.985200,0.999983,0.984200
57,0.000000,1.500000,0.003333,1.700000,1.000000,0.985000,0.999967,0.983000
58,0.000000,1.540000,0.003333,1.830000,1.000000,0.984600,0.999967,0.981700
59,0.000000,1.440000,0.001667,1.680000,1.000000,0.985600,0.999983,0.983200
60,0.000000,1.550000,0.000000,1.660000,1.000000,0.984500,1.000000,0.983400
