epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,11.028333,10.790000,14.961667,14.770000,0.889717,0.892100,0.850383,0.852300
2,5.590000,6.030000,8.758333,9.000000,0.944100,0.939700,0.912417,0.910000
3,3.678333,4.650000,6.048333,6.470000,0.963217,0.953500,0.939517,0.935300
4,3.436667,4.680000,4.448333,5.180000,0.965633,0.953200,0.955517,0.948200
5,2.156667,3.180000,3.921667,4.770000,0.978433,0.968200,0.960783,0.952300
6,1.066667,2.350000,3.368333,4.300000,0.989333,0.976500,0.966317,0.957000
7,0.896667,2.490000,3.100000,3.890000,0.991033,0.975100,0.969000,0.961100
8,0.610000,2.270000,3.021667,4.010000,0.993900,0.977300,0.969783,0.959900
9,0.261667,1.930000,1.790000,3.080000,0.997383,0.980700,0.982100,0.969200
10,0.175000,1.980000,4.681667,5.910000,0.998250,0.980200,0.953183,0.940900
11,0.561667,2.380000,0.805000,2.210000,0.994383,0.976200,0.991950,0.977900
12,0.230000,1.950000,1.178333,2.530000,0.997700,0.980500,0.988217,0.974700
13,0.101667,1.960000,0.673333,2.110000,0.998983,0.980400,0.993267,0.978900
14,0.111667,1.920000,0.571667,2.040000,0.998883,0.980800,0.994283,0.979600
15,0.238333,2.200000,1.176667,2.710000,0.997617,0.978000,0.988233,0.972900
16,0.083333,1.940000,0.620000,2.590000,0.999167,0.980600,0.993800,0.974100
17,0.083333,1.960000,0.706667,2.450000,0.999167,0.980400,0.992933,0.975500
18,0.048333,1.810000,0.421667,2.190000,0.999517,0.981900,0.995783,0.978100
19,0.106667,2.180000,1.048333,2.900000,0.998933,0.978200,0.989517,0.971000
20,0.018333,1.820000,0.295000,2.130000,0.999817,0.981800,0.997050,0.978700
21,0.051667,1.740000,1.163333,3.060000,0.999483,0.982600,0.988367,0.969400
22,0.071667,1.860000,0.193333,1.890000,0.999283,0.981400,0.998067,0.981100
23,0.023333,1.820000,2.135000,4.080000,0.999767,0.981800,0.978650,0.959200
24,0.051667,1.840000,0.563333,2.410000,0.999483,0.981600,0.994367,0.975900
25,0.400000,2.310000,0.251667,2.300000,0.996000,0.976900,0.997483,0.977000
26,0.093333,1.820000,2.508333,4.350000,0.999067,0.981800,0.974917,0.956500
27,0.073333,1.930000,0.310000,2.170000,0.999267,0.980700,0.996900,0.978300
28,0.110000,1.940000,0.090000,1.970000,0.998900,0.980600,0.999100,0.980300
29,0.045000,1.860000,0.316667,2.250000,0.999550,0.981400,0.996833,0.977500
30,0.051667,1.820000,0.231667,2.050000,0.999483,0.981800,0.997683,0.979500
31,0.010000,1.720000,0.095000,2.080000,0.999900,0.982800,0.999050,0.979200
32,0.030000,1.970000,0.100000,2.030000,0.999700,0.980300,0.999000,0.979700
33,0.063333,1.730000,0.170000,2.030000,0.999367,0.982700,0.998300,0.979700
34,0.003333,1.700000,0.050000,1.910000,0.999967,0.983000,0.999500,0.980900
35,0.058333,1.900000,0.165000,2.040000,0.999417,0.981000,0.998350,0.979600
36,0.023333,1.960000,0.126667,2.200000,0.999767,0.980400,0.998733,0.978000
37,0.030000,1.930000,0.050000,1.940000,0.999700,0.980700,0.999500,0.980600
38,0.000000,1.790000,0.148333,2.090000,1.000000,0.982100,0.998517,0.979100
39,0.256667,2.080000,0.083333,1.990000,0.997433,0.979200,0.999167,0.980100
40,0.073333,1.880000,0.076667,1.950000,0.999267,0.981200,0.999233,0.980500
41,0.071667,1.860000,0.378333,2.170000,0.999283,0.981400,0.996217,0.978300
42,0.005000,1.730000,0.045000,1.950000,0.999950,0.982700,0.999550,0.980500
43,0.091667,1.760000,0.110000,2.200000,0.999083,0.982400,0.998900,0.978000
44,0.003333,1.730000,0.023333,1.640000,0.999967,0.982700,0.999767,0.983600
45,0.018333,1.790000,0.178333,2.190000,0.999817,0.982100,0.998217,0.978100
46,0.033333,1.910000,0.035000,1.810000,0.999667,0.980900,0.999650,0.981900
47,0.038333,1.800000,0.088333,1.990000,0.999617,0.982000,0.999117,0.980100
48,0.001667,1.780000,0.030000,1.920000,0.999983,0.982200,0.999700,0.980800
49,0.000000,1.630000,0.186667,2.070000,1.000000,0.983700,0.998133,0.979300
50,0.003333,1.770000,0.111667,1.890000,0.999967,0.982300,0.998883,0.981100
51,0.028333,1.840000,1.248333,3.220000,0.999717,0.981600,0.987517,0.967800
52,0.005000,1.670000,0.016667,1.920000,0.999950,0.983300,0.999833,0.980800
53,0.000000,1.730000,0.211667,2.000000,1.000000,0.982700,0.997883,0.980000
54,0.003333,1.770000,0.161667,2.050000,0.999967,0.982300,0.998383,0.979500
55,0.005000,1.680000,0.025000,2.010000,0.999950,0.983200,0.999750,0.979900
56,0.061667,2.040000,0.028333,1.760000,0.999383,0.979600,0.999717,0.982400
57,0.011667,1.780000,0.043333,1.930000,0.999883,0.982200,0.999567,0.980700
58,0.205000,2.000000,0.013333,1.850000,0.997950,0.980000,0.999867,0.981500
59,0.023333,1.810000,0.005000,1.720000,0.999767,0.981900,0.999950,0.982800
60,0.008333,1.790000,0.068333,1.720000,0.999917,0.982100,0.999317,0.982800
