epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,10.443333,9.850000,11.380000,10.830000,0.895567,0.901500,0.886200,0.891700
2,8.191667,8.310000,8.835000,8.750000,0.918083,0.916900,0.911650,0.912500
3,5.805000,5.880000,5.923333,6.020000,0.941950,0.941200,0.940767,0.939800
4,4.856667,4.980000,3.971667,4.460000,0.951433,0.950200,0.960283,0.955400
5,3.625000,4.030000,2.951667,3.380000,0.963750,0.959700,0.970483,0.966200
6,3.131667,3.710000,2.288333,3.030000,0.968683,0.962900,0.977117,0.969700
7,2.586667,3.160000,1.900000,2.850000,0.974133,0.968400,0.981000,0.971500
8,2.131667,2.800000,1.693333,2.580000,0.978683,0.972000,0.983067,0.974200
9,1.831667,2.680000,1.165000,2.280000,0.981683,0.973200,0.988350,0.977200
10,1.606667,2.390000,1.155000,2.430000,0.983933,0.976100,0.988450,0.975700
11,1.461667,2.400000,0.781667,2.150000,0.985383,0.976000,0.992183,0.978500
12,1.261667,2.340000,0.511667,1.910000,0.987383,0.976600,0.994883,0.980900
13,1.060000,2.120000,0.541667,2.040000,0.989400,0.978800,0.994583,0.979600
14,0.890000,2.020000,0.336667,1.800000,0.991100,0.979800,0.996633,0.982000
15,0.775000,1.980000,0.486667,2.110000,0.992250,0.980200,0.995133,0.978900
16,0.681667,1.950000,0.311667,1.930000,0.993183,0.980500,0.996883,0.980700
17,0.595000,2.010000,0.215000,2.020000,0.994050,0.979900,0.997850,0.979800
18,0.518333,1.940000,0.100000,1.740000,0.994817,0.980600,0.999000,0.982600
19,0.373333,1.840000,0.076667,1.680000,0.996267,0.981600,0.999233,0.983200
20,0.330000,1.870000,0.076667,1.730000,0.996700,0.981300,0.999233,0.982700
21,0.251667,1.820000,0.046667,1.730000,0.997483,0.981800,0.999533,0.982700
22,0.280000,1.850000,0.045000,1.820000,0.997200,0.981500,0.999550,0.981800
23,0.153333,1.670000,0.125000,1.970000,0.998467,0.983300,0.998750,0.980300
24,0.168333,1.740000,0.015000,1.690000,0.998317,0.982600,0.999850,0.983100
25,0.123333,1.830000,0.010000,1.670000,0.998767,0.981700,0.999900,0.983300
26,0.098333,1.670000,0.003333,1.680000,0.999017,0.983300,0.999967,0.983200
27,0.078333,1.720000,0.018333,1.780000,0.999217,0.982800,0.999817,0.982200
28,0.090000,1.790000,0.006667,1.730000,0.999100,0.982100,0.999933,0.982700
29,0.061667,1.770000,0.001667,1.660000,0.999383,0.982300,0.999983,0.983400
30,0.048333,1.710000,0.048333,1.740000,0.999517,0.982900,0.999517,0.982600
31,0.025000,1.710000,0.000000,1.630000,0.999750,0.982900,1.000000,0.983700
32,0.028333,1.480000,0.001667,1.570000,0.999717,0.985200,0.999983,0.984300
33,0.016667,1.680000,0.006667,1.720000,0.999833,0.983200,0.999933,0.982800
34,0.013333,1.670000,0.000000,1.710000,0.999867,0.983300,1.000000,0.982900
35,0.008333,1.670000,0.000000,1.590000,0.999917,0.983300,1.000000,0.984100
36,0.011667,1.590000,0.000000,1.520000,0.999883,0.984100,1.000000,0.984800
37,0.001667,1.650000,0.000000,1.620000,0.999983,0.983500,1.000000,0.983800
38,0.008333,1.570000,0.000000,1.610000,0.999917,0.984300,1.000000,0.983900
39,0.006667,1.560000,0.000000,1.590000,0.999933,0.984400,1.000000,0.984100
40,0.001667,1.620000,0.000000,1.620000,0.999983,0.983800,1.000000,0.983800
41,0.001667,1.590000,0.000000,1.530000,0.999983,0.984100,1.000000,0.984700
42,0.001667,1.610000,0.000000,1.610000,0.999983,0.983900,1.000000,0.983900
43,0.000000,1.610000,0.000000,1.590000,1.000000,0.983900,1.000000,0.984100
44,0.000000,1.580000,0.000000,1.620000,1.000000,0.984200,1.000000,0.983800
45,0.003333,1.590000,0.000000,1.620000,0.999967,0.984100,1.000000,0.983800
46,0.000000,1.510000,0.000000,1.580000,1.000000,0.984900,1.000000,0.984200
47,0.000000,1.520000,0.000000,1.530000,1.000000,0.984800,1.000000,0.984700
48,0.000000,1.510000,0.000000,1.540000,1.000000,0.984900,1.000000,0.984600
49,0.000000,1.570000,0.000000,1.560000,1.000000,0.984300,1.000000,0.984400
50,0.000000,1.600000,0.000000,1.530000,1.000000,0.984000,1.000000,0.984700
51,0.000000,1.570000,0.000000,1.510000,1.000000,0.984300,1.000000,0.984900
52,0.000000,1.470000,0.000000,1.560000,1.000000,0.985300,1.000000,0.984400
53,0.000000,1.560000,0.000000,1.550000,1.000000,0.984400,1.000000,0.984500
54,0.000000,1.510000,0.000000,1.640000,1.000000,0.984900,1.000000,0.983600
55,0.000000,1.460000,0.000000,1.590000,1.000000,0.985400,1.000000,0.984100
56,0.000000,1.490000,0.000000,1.570000,1.000000,0.985100,1.000000,0.984300
57,0.000000,1.420000,0.000000,1.570000,1.000000,0.985800,1.000000,0.984300
58,0.000000,1.590000,0.000000,1.550000,1.000000,0.984100,1.000000,0.984500
59,0.000000,1.510000,0.000000,1.570000,1.000000,0.984900,1.000000,0.984300
60,0.000000,1.520000,0.001667,1.630000,1.000000,0.984800,0.999983,0.983700
