epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,12.213333,11.370000,17.651667,17.420000,0.877867,0.886300,0.823483,0.825800
2,4.655000,4.680000,6.825000,6.650000,0.953450,0.953200,0.931750,0.933500
3,4.026667,4.740000,7.165000,7.310000,0.959733,0.952600,0.928350,0.926900
4,1.955000,2.960000,4.028333,4.750000,0.980450,0.970400,0.959717,0.952500
5,1.920000,2.840000,3.543333,4.370000,0.980800,0.971600,0.964567,0.956300
6,1.850000,2.990000,3.525000,4.350000,0.981500,0.970100,0.964750,0.956500
7,0.703333,2.200000,4.073333,4.750000,0.992967,0.978000,0.959267,0.952500
8,0.586667,2.070000,1.698333,2.950000,0.994133,0.979300,0.983017,0.970500
9,0.425000,2.090000,2.655000,3.700000,0.995750,0.979100,0.973450,0.963000
10,0.238333,1.900000,4.093333,4.790000,0.997617,0.981000,0.959067,0.952100
11,0.845000,2.610000,1.971667,3.170000,0.991550,0.973900,0.980283,0.968300
12,0.061667,1.630000,0.746667,2.090000,0.999383,0.983700,0.992533,0.979100
13,0.046667,1.770000,0.796667,2.220000,0.999533,0.982300,0.992033,0.977800
14,0.115000,1.950000,0.871667,2.550000,0.998850,0.980500,0.991283,0.974500
15,0.018333,1.780000,2.831667,4.410000,0.999817,0.982200,0.971683,0.955900
16,0.218333,2.010000,0.543333,2.060000,0.997817,0.979900,0.994567,0.979400
17,0.033333,1.760000,2.040000,3.860000,0.999667,0.982400,0.979600,0.961400
18,0.015000,1.650000,0.916667,2.810000,0.999850,0.983500,0.990833,0.971900
19,0.038333,1.650000,0.191667,1.800000,0.999617,0.983500,0.998083,0.982000
20,0.008333,1.670000,0.938333,2.890000,0.999917,0.983300,0.990617,0.971100
21,0.015000,1.590000,0.186667,1.980000,0.999850,0.984100,0.998133,0.980200
22,0.000000,1.600000,1.313333,3.060000,1.000000,0.984000,0.986867,0.969400
23,0.003333,1.640000,0.146667,2.080000,0.999967,0.983600,0.998533,0.979200
24,0.008333,1.690000,0.360000,2.260000,0.999917,0.983100,0.996400,0.977400
25,0.008333,1.700000,0.083333,1.910000,0.999917,0.983000,0.999167,0.980900
26,0.001667,1.580000,0.105000,1.930000,0.999983,0.984200,0.998950,0.980700
27,0.016667,1.630000,0.301667,2.350000,0.999833,0.983700,0.996983,0.976500
28,0.081667,1.750000,0.715000,2.440000,0.999183,0.982500,0.992850,0.975600
29,0.001667,1.600000,0.091667,1.790000,0.999983,0.984000,0.999083,0.982100
30,0.000000,1.570000,0.020000,1.720000,1.000000,0.984300,0.999800,0.982800
31,0.001667,1.540000,0.200000,1.880000,0.999983,0.984600,0.998000,0.981200
32,0.011667,1.710000,0.145000,2.130000,0.999883,0.982900,0.998550,0.978700
33,0.011667,1.600000,0.090000,1.920000,0.999883,0.984000,0.999100,0.980800
34,0.016667,1.750000,0.233333,2.280000,0.999833,0.982500,0.997667,0.977200
35,0.001667,1.590000,0.216667,2.270000,0.999983,0.984100,0.997833,0.977300
36,0.016667,1.900000,0.025000,1.910000,0.999833,0.981000,0.999750,0.980900
37,0.001667,1.530000,0.048333,1.930000,0.999983,0.984700,0.999517,0.980700
38,0.003333,1.650000,0.021667,1.790000,0.999967,0.983500,0.999783,0.982100
39,0.003333,1.620000,0.010000,1.650000,0.999967,0.983800,0.999900,0.983500
40,0.000000,1.730000,0.166667,1.820000,1.000000,0.982700,0.998333,0.981800
41,0.053333,1.810000,0.155000,2.190000,0.999467,0.981900,0.998450,0.978100
42,0.000000,1.640000,0.028333,1.910000,1.000000,0.983600,0.999717,0.980900
43,0.000000,1.630000,0.006667,1.780000,1.000000,0.983700,0.999933,0.982200
44,0.000000,1.590000,0.043333,2.000000,1.000000,0.984100,0.999567,0.980000
45,0.006667,1.680000,0.008333,1.800000,0.999933,0.983200,0.999917,0.982000
46,0.001667,1.670000,0.025000,1.800000,0.999983,0.983300,0.999750,0.982000
47,0.003333,1.590000,0.133333,2.190000,0.999967,0.984100,0.998667,0.978100
48,0.016667,1.530000,0.066667,1.970000,0.999833,0.984700,0.999333,0.980300
49,0.005000,1.690000,0.018333,1.910000,0.999950,0.983100,0.999817,0.980900
50,0.010000,1.700000,0.018333,1.870000,0.999900,0.983000,0.999817,0.981300
51,0.003333,1.590000,0.088333,1.980000,0.999967,0.984100,0.999117,0.980200
52,0.013333,1.710000,0.016667,1.840000,0.999867,0.982900,0.999833,0.981600
53,0.001667,1.520000,0.083333,1.870000,0.999983,0.984800,0.999167,0.981300
54,0.001667,1.600000,0.011667,1.710000,0.999983,0.984000,0.999883,0.982900
55,0.018333,1.620000,0.005000,1.840000,0.999817,0.983800,0.999950,0.981600
56,0.000000,1.580000,0.006667,1.620000,1.000000,0.984200,0.999933,0.983800
57,0.008333,1.680000,0.020000,1.670000,0.999917,0.983200,0.999800,0.983300
58,0.000000,1.590000,0.005000,1.690000,1.000000,0.984100,0.999950,0.983100
59,0.025000,1.840000,0.006667,1.680000,0.999750,0.981600,0.999933,0.983200
60,0.000000,1.680000,0.010000,1.860000,1.000000,0.983200,0.999900,0.981400
