epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,10.955000,10.440000,11.900000,10.580000,0.890450,0.895600,0.881000,0.894200
2,7.535000,7.280000,8.266667,8.010000,0.924650,0.927200,0.917333,0.919900
3,6.153333,6.510000,5.681667,6.070000,0.938467,0.934900,0.943183,0.939300
4,4.521667,4.810000,3.743333,4.230000,0.954783,0.951900,0.962567,0.957700
5,3.935000,4.440000,3.310000,3.780000,0.960650,0.955600,0.966900,0.962200
6,3.063333,3.650000,2.373333,3.120000,0.969367,0.963500,0.976267,0.968800
7,2.618333,3.390000,2.066667,2.830000,0.973817,0.966100,0.979333,0.971700
8,2.081667,2.850000,1.668333,2.320000,0.979183,0.971500,0.983317,0.976800
9,1.900000,2.750000,1.263333,2.210000,0.981000,0.972500,0.987367,0.977900
10,1.648333,2.470000,0.885000,2.130000,0.983517,0.975300,0.991150,0.978700
11,1.491667,2.500000,0.703333,2.000000,0.985083,0.975000,0.992967,0.980000
12,1.328333,2.320000,0.528333,1.810000,0.986717,0.976800,0.994717,0.981900
13,1.155000,2.310000,0.496667,1.930000,0.988450,0.976900,0.995033,0.980700
14,0.900000,2.140000,0.290000,1.820000,0.991000,0.978600,0.997100,0.981800
15,0.863333,2.100000,0.525000,2.070000,0.991367,0.979000,0.994750,0.979300
16,0.693333,2.100000,0.458333,2.050000,0.993067,0.979000,0.995417,0.979500
17,0.766667,2.210000,0.115000,1.770000,0.992333,0.977900,0.998850,0.982300
18,0.650000,2.010000,0.076667,1.750000,0.993500,0.979900,0.999233,0.982500
19,0.356667,1.810000,0.086667,1.780000,0.996433,0.981900,0.999133,0.982200
20,0.263333,1.750000,0.055000,1.670000,0.997367,0.982500,0.999450,0.983300
21,0.250000,1.880000,0.045000,1.740000,0.997500,0.981200,0.999550,0.982600
22,0.191667,1.680000,0.020000,1.630000,0.998083,0.983200,0.999800,0.983700
23,0.223333,1.780000,0.083333,2.070000,0.997767,0.982200,0.999167,0.979300
24,0.111667,1.720000,0.003333,1.720000,0.998883,0.982800,0.999967,0.982800
25,0.125000,1.690000,0.000000,1.660000,0.998750,0.983100,1.000000,0.983400
26,0.078333,1.720000,0.011667,1.670000,0.999217,0.982800,0.999883,0.983300
27,0.085000,1.730000,0.008333,1.700000,0.999150,0.982700,0.999917,0.983000
28,0.100000,1.850000,0.000000,1.740000,0.999000,0.981500,1.000000,0.982600
29,0.035000,1.760000,0.000000,1.680000,0.999650,0.982400,1.000000,0.983200
30,0.040000,1.730000,0.031667,1.760000,0.999600,0.982700,0.999683,0.982400
31,0.031667,1.660000,0.000000,1.740000,0.999683,0.983400,1.000000,0.982600
32,0.026667,1.640000,0.000000,1.620000,0.999733,0.983600,1.000000,0.983800
33,0.015000,1.660000,0.000000,1.660000,0.999850,0.983400,1.000000,0.983400
34,0.006667,1.650000,0.021667,1.800000,0.999933,0.983500,0.999783,0.982000
35,0.001667,1.600000,0.000000,1.740000,0.999983,0.984000,1.000000,0.982600
36,0.006667,1.670000,0.000000,1.730000,0.999933,0.983300,1.000000,0.982700
37,0.006667,1.550000,0.000000,1.640000,0.999933,0.984500,1.000000,0.983600
38,0.001667,1.600000,0.000000,1.610000,0.999983,0.984000,1.000000,0.983900
39,0.005000,1.570000,0.000000,1.680000,0.999950,0.984300,1.000000,0.983200
40,0.001667,1.610000,0.000000,1.570000,0.999983,0.983900,1.000000,0.984300
41,0.000000,1.620000,0.000000,1.670000,1.000000,0.983800,1.000000,0.983300
42,0.000000,1.650000,0.000000,1.650000,1.000000,0.983500,1.000000,0.983500
43,0.118333,1.980000,0.000000,1.670000,0.998817,0.980200,1.000000,0.983300
44,0.000000,1.580000,0.000000,1.650000,1.000000,0.984200,1.000000,0.983500
45,0.001667,1.650000,0.000000,1.710000,0.999983,0.983500,1.000000,0.982900
46,0.003333,1.600000,0.000000,1.700000,0.999967,0.984000,1.000000,0.983000
47,0.000000,1.610000,0.000000,1.650000,1.000000,0.983900,1.000000,0.983500
48,0.000000,1.590000,0.000000,1.680000,1.000000,0.984100,1.000000,0.983200
49,0.000000,1.540000,0.000000,1.700000,1.000000,0.984600,1.000000,0.983000
50,0.000000,1.620000,0.000000,1.680000,1.000000,0.983800,1.000000,0.983200
51,0.000000,1.620000,0.000000,1.650000,1.000000,0.983800,1.000000,0.983500
52,0.000000,1.560000,0.000000,1.600000,1.000000,0.984400,1.000000,0.984000
53,0.000000,1.490000,0.000000,1.700000,1.000000,0.985100,1.000000,0.983000
54,0.000000,1.560000,0.000000,1.700000,1.000000,0.984400,1.000000,0.983000
55,0.000000,1.590000,0.000000,1.650000,1.000000,0.984100,1.000000,0.983500
56,0.000000,1.580000,0.000000,1.680000,1.000000,0.984200,1.000000,0.983200
57,0.000000,1.630000,0.000000,1.610000,1.000000,0.983700,1.000000,0.983900
58,0.000000,1.590000,0.000000,1.640000,1.000000,0.984100,1.000000,0.983600
59,0.000000,1.580000,0.000000,1.600000,1.000000,0.984200,1.000000,0.984000
60,0.000000,1.650000,0.000000,1.640000,1.000000,0.983500,1.000000,0.983600
