epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,11.538333,11.370000,14.856667,14.410000,0.884617,0.886300,0.851433,0.855900
2,5.500000,5.420000,7.426667,7.480000,0.945000,0.945800,0.925733,0.925200
3,3.490000,3.910000,8.323333,8.600000,0.965100,0.960900,0.916767,0.914000
4,3.726667,4.340000,4.338333,4.920000,0.962733,0.956600,0.956617,0.950800
5,1.786667,2.650000,3.996667,4.630000,0.982133,0.973500,0.960033,0.953700
6,1.526667,2.410000,4.970000,5.550000,0.984733,0.975900,0.950300,0.944500
7,1.111667,2.270000,1.985000,2.940000,0.988883,0.977300,0.980150,0.970600
8,1.003333,2.200000,1.805000,2.720000,0.989967,0.978000,0.981950,0.972800
9,0.690000,2.210000,3.298333,4.590000,0.993100,0.977900,0.967017,0.954100
10,0.390000,1.940000,1.621667,2.980000,0.996100,0.980600,0.983783,0.970200
11,0.320000,1.960000,0.746667,2.040000,0.996800,0.980400,0.992533,0.979600
12,0.150000,1.750000,0.608333,2.080000,0.998500,0.982500,0.993917,0.979200
13,0.096667,1.810000,1.408333,2.820000,0.999033,0.981900,0.985917,0.971800
14,0.061667,1.710000,0.643333,2.270000,0.999383,0.982900,0.993567,0.977300
15,0.026667,1.750000,0.511667,2.060000,0.999733,0.982500,0.994883,0.979400
16,0.046667,1.730000,0.665000,2.400000,0.999533,0.982700,0.993350,0.976000
17,0.221667,2.130000,2.648333,4.510000,0.997783,0.978700,0.973517,0.954900
18,0.023333,1.680000,0.883333,2.550000,0.999767,0.983200,0.991167,0.974500
19,0.003333,1.610000,0.285000,2.060000,0.999967,0.983900,0.997150,0.979400
20,0.020000,1.780000,0.241667,1.910000,0.999800,0.982200,0.997583,0.980900
21,0.001667,1.610000,2.193333,4.180000,0.999983,0.983900,0.978067,0.958200
22,0.000000,1.610000,0.351667,2.080000,1.000000,0.983900,0.996483,0.979200
23,0.011667,1.810000,0.131667,1.960000,0.999883,0.981900,0.998683,0.980400
24,0.088333,1.760000,0.290000,2.100000,0.999117,0.982400,0.997100,0.979000
25,0.006667,1.600000,0.046667,1.820000,0.999933,0.984000,0.999533,0.981800
26,0.003333,1.610000,0.098333,1.830000,0.999967,0.983900,0.999017,0.981700
27,0.006667,1.640000,0.008333,1.560000,0.999933,0.983600,0.999917,0.984400
28,0.000000,1.610000,0.988333,2.920000,1.000000,0.983900,0.990117,0.970800
29,0.003333,1.630000,0.048333,1.690000,0.999967,0.983700,0.999517,0.983100
30,0.000000,1.600000,0.015000,1.610000,1.000000,0.984000,0.999850,0.983900
31,0.003333,1.660000,0.005000,1.670000,0.999967,0.983400,0.999950,0.983300
32,0.000000,1.550000,0.021667,1.790000,1.000000,0.984500,0.999783,0.982100
33,0.000000,1.570000,0.006667,1.650000,1.000000,0.984300,0.999933,0.983500
34,0.005000,1.630000,0.001667,1.610000,0.999950,0.983700,0.999983,0.983900
35,0.000000,1.660000,1.028333,2.810000,1.000000,0.983400,0.989717,0.971900
36,0.000000,1.610000,0.000000,1.750000,1.000000,0.983900,1.000000,0.982500
37,0.000000,1.580000,0.000000,1.690000,1.000000,0.984200,1.000000,0.983100
38,0.000000,1.530000,0.490000,2.230000,1.000000,0.984700,0.995100,0.977700
39,0.000000,1.480000,0.250000,2.210000,1.000000,0.985200,0.997500,0.977900
40,0.000000,1.550000,0.003333,1.750000,1.000000,0.984500,0.999967,0.982500
41,0.000000,1.470000,0.018333,1.860000,1.000000,0.985300,0.999817,0.981400
42,0.000000,1.490000,0.003333,1.610000,1.000000,0.985100,0.999967,0.983900
43,0.001667,1.550000,0.033333,1.920000,0.999983,0.984500,0.999667,0.980800
44,0.000000,1.580000,0.000000,1.670000,1.000000,0.984200,1.000000,0.983300
45,0.000000,1.490000,0.036667,1.850000,1.000000,0.985100,0.999633,0.981500
46,0.000000,1.560000,0.013333,1.960000,1.000000,0.984400,0.999867,0.980400
47,0.001667,1.500000,0.040000,1.870000,0.999983,0.985000,0.999600,0.981300
48,0.000000,1.580000,0.006667,1.740000,1.000000,0.984200,0.999933,0.982600
49,0.000000,1.560000,0.001667,1.860000,1.000000,0.984400,0.999983,0.981400
50,0.000000,1.620000,0.016667,1.900000,1.000000,0.983800,0.999833,0.981000
51,0.000000,1.560000,0.000000,1.620000,1.000000,0.984400,1.000000,0.983800
52,0.000000,1.560000,0.008333,1.750000,1.000000,0.984400,0.999917,0.982500
53,0.008333,1.590000,1.103333,3.230000,0.999917,0.984100,0.988967,0.967700
54,0.000000,1.610000,0.003333,1.630000,1.000000,0.983900,0.999967,0.983700
55,0.001667,1.600000,0.021667,1.890000,0.999983,0.984000,0.999783,0.981100
56,0.000000,1.620000,0.006667,1.840000,1.000000,0.983800,0.999933,0.981600
57,0.000000,1.640000,0.000000,1.670000,1.000000,0.983600,1.000000,0.983300
58,0.000000,1.500000,0.000000,1.670000,1.000000,0.985000,1.000000,0.983300
59,0.000000,1.620000,0.000000,1.660000,1.000000,0.983800,1.000000,0.983400
60,0.000000,1.500000,0.000000,1.670000,1.000000,0.985000,1.000000,0.983300
