epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,10.436667,9.980000,18.310000,17.050000,0.895633,0.900200,0.816900,0.829500
2,7.013333,7.580000,11.293333,11.390000,0.929867,0.924200,0.887067,0.886100
3,4.246667,4.750000,4.705000,5.210000,0.957533,0.952500,0.952950,0.947900
4,4.395000,5.350000,5.663333,6.440000,0.956050,0.946500,0.943367,0.935600
5,3.501667,4.590000,3.530000,4.720000,0.964983,0.954100,0.964700,0.952800
6,2.711667,3.810000,2.410000,3.470000,0.972883,0.961900,0.975900,0.965300
7,3.496667,5.000000,3.761667,4.480000,0.965033,0.950000,0.962383,0.955200
8,1.290000,2.560000,1.496667,2.880000,0.987100,0.974400,0.985033,0.971200
9,0.940000,2.560000,2.730000,4.060000,0.990600,0.974400,0.972700,0.959400
10,1.136667,2.670000,1.343333,2.720000,0.988633,0.973300,0.986567,0.972800
11,0.953333,2.460000,1.930000,3.150000,0.990467,0.975400,0.980700,0.968500
12,0.903333,2.720000,0.858333,2.610000,0.990967,0.972800,0.991417,0.973900
13,0.471667,2.270000,0.705000,2.520000,0.995283,0.977300,0.992950,0.974800
14,0.955000,3.000000,0.553333,2.380000,0.990450,0.970000,0.994467,0.976200
15,0.755000,2.590000,0.926667,2.910000,0.992450,0.974100,0.990733,0.970900
16,0.745000,2.520000,1.371667,3.110000,0.992550,0.974800,0.986283,0.968900
17,0.485000,2.270000,0.355000,2.360000,0.995150,0.977300,0.996450,0.976400
18,0.151667,2.130000,0.560000,2.560000,0.998483,0.978700,0.994400,0.974400
19,0.201667,2.230000,0.443333,2.430000,0.997983,0.977700,0.995567,0.975700
20,0.626667,2.640000,0.501667,2.610000,0.993733,0.973600,0.994983,0.973900
21,0.138333,2.070000,0.488333,2.560000,0.998617,0.979300,0.995117,0.974400
22,2.111667,4.140000,0.405000,2.490000,0.978883,0.958600,0.995950,0.975100
23,0.160000,2.050000,0.240000,2.340000,0.998400,0.979500,0.997600,0.976600
24,0.065000,1.840000,0.260000,2.400000,0.999350,0.981600,0.997400,0.976000
25,0.220000,2.100000,0.148333,2.130000,0.997800,0.979000,0.998517,0.978700
26,0.131667,2.080000,0.116667,2.180000,0.998683,0.979200,0.998833,0.978200
27,0.191667,2.070000,0.155000,2.190000,0.998083,0.979300,0.998450,0.978100
28,0.066667,1.990000,0.383333,2.600000,0.999333,0.980100,0.996167,0.974000
29,0.056667,2.040000,0.680000,2.890000,0.999433,0.979600,0.993200,0.971100
30,0.163333,2.120000,1.186667,2.930000,0.998367,0.978800,0.988133,0.970700
31,0.151667,2.170000,0.153333,2.250000,0.998483,0.978300,0.998467,0.977500
32,0.148333,2.240000,0.031667,2.030000,0.998517,0.977600,0.999683,0.979700
33,0.046667,1.910000,0.241667,2.230000,0.999533,0.980900,0.997583,0.977700
34,0.320000,2.290000,0.081667,2.080000,0.996800,0.977100,0.999183,0.979200
35,0.790000,3.070000,0.613333,2.870000,0.992100,0.969300,0.993867,0.971300
36,0.368333,2.470000,0.041667,2.040000,0.996317,0.975300,0.999583,0.979600
37,0.055000,2.180000,0.086667,2.320000,0.999450,0.978200,0.999133,0.976800
38,0.045000,2.010000,0.088333,2.100000,0.999550,0.979900,0.999117,0.979000
39,0.066667,1.960000,0.166667,2.390000,0.999333,0.980400,0.998333,0.976100
40,0.093333,2.160000,0.083333,2.020000,0.999067,0.978400,0.999167,0.979800
41,0.095000,2.180000,0.155000,2.180000,0.999050,0.978200,0.998450,0.978200
42,0.051667,2.010000,0.061667,2.300000,0.999483,0.979900,0.999383,0.977000
43,0.071667,1.930000,0.118333,2.060000,0.999283,0.980700,0.998817,0.979400
44,0.163333,2.400000,0.160000,2.110000,0.998367,0.976000,0.998400,0.978900
45,0.051667,2.050000,0.100000,2.200000,0.999483,0.979500,0.999000,0.978000
46,0.518333,2.460000,0.033333,1.980000,0.994817,0.975400,0.999667,0.980200
47,0.048333,2.150000,0.025000,2.030000,0.999517,0.978500,0.999750,0.979700
48,0.055000,2.140000,0.038333,2.130000,0.999450,0.978600,0.999617,0.978700
49,0.056667,2.160000,0.051667,2.120000,0.999433,0.978400,0.999483,0.978800
50,0.100000,2.020000,0.128333,2.270000,0.999000,0.979800,0.998717,0.977300
51,0.091667,2.060000,0.171667,2.460000,0.999083,0.979400,0.998283,0.975400
52,0.080000,2.150000,0.231667,2.350000,0.999200,0.978500,0.997683,0.976500
53,0.078333,2.060000,0.216667,2.550000,0.999217,0.979400,0.997833,0.974500
54,0.058333,2.070000,0.030000,2.090000,0.999417,0.979300,0.999700,0.979100
55,0.166667,2.170000,0.008333,2.050000,0.998333,0.978300,0.999917,0.979500
56,0.028333,2.010000,0.075000,2.230000,0.999717,0.979900,0.999250,0.977700
57,0.030000,1.850000,0.113333,2.200000,0.999700,0.981500,0.998867,0.978000
58,0.175000,2.220000,0.075000,2.260000,0.998250,0.977800,0.999250,0.977400
59,0.080000,2.320000,0.010000,1.990000,0.999200,0.976800,0.999900,0.980100
60,0.040000,1.990000,0.155000,2.190000,0.999600,0.980100,0.998450,0.978100
