epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,11.786667,11.770000,15.740000,15.670000,0.882133,0.882300,0.842600,0.843300
2,6.470000,6.500000,10.200000,10.200000,0.935300,0.935000,0.898000,0.898000
3,3.438333,3.800000,5.763333,6.130000,0.965617,0.962000,0.942367,0.938700
4,2.856667,3.480000,3.471667,3.960000,0.971433,0.965200,0.965283,0.960400
5,2.016667,2.860000,2.721667,3.260000,0.979833,0.971400,0.972783,0.967400
6,1.626667,2.520000,2.656667,3.470000,0.983733,0.974800,0.973433,0.965300
7,1.743333,2.650000,1.891667,2.660000,0.982567,0.973500,0.981083,0.973400
8,0.903333,2.370000,2.313333,3.360000,0.990967,0.976300,0.976867,0.966400
9,0.591667,1.900000,1.560000,2.340000,0.994083,0.981000,0.984400,0.976600
10,0.515000,1.970000,0.961667,2.320000,0.994850,0.980300,0.990383,0.976800
11,0.263333,1.810000,1.355000,2.790000,0.997367,0.981900,0.986450,0.972100
12,0.341667,1.990000,1.611667,3.290000,0.996583,0.980100,0.983883,0.967100
13,0.103333,1.750000,1.353333,3.000000,0.998967,0.982500,0.986467,0.970000
14,0.070000,1.470000,1.110000,2.690000,0.999300,0.985300,0.988900,0.973100
15,0.136667,1.840000,1.118333,2.720000,0.998633,0.981600,0.988817,0.972800
16,0.018333,1.540000,0.258333,2.100000,0.999817,0.984600,0.997417,0.979000
17,0.011667,1.620000,0.151667,1.740000,0.999883,0.983800,0.998483,0.982600
18,0.015000,1.620000,0.213333,1.950000,0.999850,0.983800,0.997867,0.980500
19,0.001667,1.530000,0.415000,2.000000,0.999983,0.984700,0.995850,0.980000
20,0.005000,1.570000,0.430000,2.240000,0.999950,0.984300,0.995700,0.977600
21,0.003333,1.540000,0.175000,1.850000,0.999967,0.984600,0.998250,0.981500
22,0.010000,1.650000,0.161667,2.170000,0.999900,0.983500,0.998383,0.978300
23,0.003333,1.610000,0.130000,1.890000,0.999967,0.983900,0.998700,0.981100
24,0.003333,1.550000,0.038333,1.650000,0.999967,0.984500,0.999617,0.983500
25,0.000000,1.510000,0.070000,1.770000,1.000000,0.984900,0.999300,0.982300
26,0.000000,1.600000,0.668333,2.550000,1.000000,0.984000,0.993317,0.974500
27,0.000000,1.630000,0.025000,1.720000,1.000000,0.983700,0.999750,0.982800
28,0.000000,1.580000,0.035000,1.640000,1.000000,0.984200,0.999650,0.983600
29,0.000000,1.570000,0.033333,1.890000,1.000000,0.984300,0.999667,0.981100
30,0.000000,1.570000,0.131667,1.960000,1.000000,0.984300,0.998683,0.980400
31,0.000000,1.740000,0.011667,1.560000,1.000000,0.982600,0.999883,0.984400
32,0.000000,1.570000,0.613333,2.300000,1.000000,0.984300,0.993867,0.977000
33,0.000000,1.480000,0.000000,1.590000,1.000000,0.985200,1.000000,0.984100
34,0.000000,1.580000,0.086667,1.920000,1.000000,0.984200,0.999133,0.980800
35,0.000000,1.610000,0.013333,1.620000,1.000000,0.983900,0.999867,0.983800
36,0.000000,1.560000,0.006667,1.650000,1.000000,0.984400,0.999933,0.983500
37,0.000000,1.510000,0.010000,1.670000,1.000000,0.984900,0.999900,0.983300
38,0.000000,1.470000,0.005000,1.540000,1.000000,0.985300,0.999950,0.984600
39,0.000000,1.590000,0.000000,1.570000,1.000000,0.984100,1.000000,0.984300
40,0.000000,1.590000,0.026667,1.780000,1.000000,0.984100,0.999733,0.982200
41,0.000000,1.650000,0.021667,1.800000,1.000000,0.983500,0.999783,0.982000
42,0.005000,1.690000,0.013333,1.540000,0.999950,0.983100,0.999867,0.984600
43,0.000000,1.620000,0.005000,1.660000,1.000000,0.983800,0.999950,0.983400
44,0.000000,1.600000,0.001667,1.630000,1.000000,0.984000,0.999983,0.983700
45,0.000000,1.530000,0.003333,1.730000,1.000000,0.984700,0.999967,0.982700
46,0.000000,1.550000,0.000000,1.730000,1.000000,0.984500,1.000000,0.982700
47,0.000000,1.490000,0.005000,1.820000,1.000000,0.985100,0.999950,0.981800
48,0.000000,1.520000,1.695000,3.300000,1.000000,0.984800,0.983050,0.967000
49,0.000000,1.570000,0.000000,1.880000,1.000000,0.984300,1.000000,0.981200
50,0.000000,1.570000,0.230000,1.970000,1.000000,0.984300,0.997700,0.980300
51,0.003333,1.530000,0.001667,1.690000,0.999967,0.984700,0.999983,0.983100
52,0.018333,1.660000,0.010000,1.730000,0.999817,0.983400,0.999900,0.982700
53,0.000000,1.500000,0.000000,1.690000,1.000000,0.985000,1.000000,0.983100
54,0.000000,1.510000,0.000000,1.620000,1.000000,0.984900,1.000000,0.983800
55,0.000000,1.550000,0.023333,1.760000,1.000000,0.984500,0.999767,0.982400
56,0.000000,1.580000,0.000000,1.620000,1.000000,0.984200,1.000000,0.983800
57,0.001667,1.630000,0.010000,1.650000,0.999983,0.983700,0.999900,0.983500
58,0.000000,1.450000,0.048333,1.840000,1.000000,0.985500,0.999517,0.981600
59,0.000000,1.540000,0.006667,1.700000,1.000000,0.984600,0.999933,0.983000
60,0.000000,1.480000,0.000000,1.750000,1.000000,0.985200,1.000000,0.982500
