epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,11.105000,10.760000,11.591667,10.550000,0.888950,0.892400,0.884083,0.894500
2,7.726667,7.540000,7.953333,7.930000,0.922733,0.924600,0.920467,0.920700
3,5.826667,6.180000,5.751667,5.820000,0.941733,0.938200,0.942483,0.941800
4,4.600000,5.010000,4.231667,4.530000,0.954000,0.949900,0.957683,0.954700
5,3.881667,4.300000,2.996667,3.390000,0.961183,0.957000,0.970033,0.966100
6,3.276667,3.660000,2.241667,2.890000,0.967233,0.963400,0.977583,0.971100
7,2.826667,3.620000,1.816667,2.570000,0.971733,0.963800,0.981833,0.974300
8,2.350000,3.100000,1.795000,2.700000,0.976500,0.969000,0.982050,0.973000
9,2.346667,3.100000,1.246667,2.340000,0.976533,0.969000,0.987533,0.976600
10,1.760000,2.760000,1.160000,2.230000,0.982400,0.972400,0.988400,0.977700
11,1.528333,2.460000,1.053333,2.440000,0.984717,0.975400,0.989467,0.975600
12,1.341667,2.390000,0.576667,1.960000,0.986583,0.976100,0.994233,0.980400
13,1.071667,2.120000,0.416667,1.920000,0.989283,0.978800,0.995833,0.980800
14,0.913333,2.120000,0.411667,1.890000,0.990867,0.978800,0.995883,0.981100
15,0.835000,2.140000,0.300000,1.890000,0.991650,0.978600,0.997000,0.981100
16,0.713333,2.110000,0.255000,2.010000,0.992867,0.978900,0.997450,0.979900
17,0.650000,2.050000,0.121667,1.830000,0.993500,0.979500,0.998783,0.981700
18,0.535000,2.070000,0.201667,2.010000,0.994650,0.979300,0.997983,0.979900
19,0.545000,1.970000,0.075000,1.880000,0.994550,0.980300,0.999250,0.981200
20,0.416667,1.980000,0.050000,1.700000,0.995833,0.980200,0.999500,0.983000
21,0.255000,1.800000,0.033333,1.670000,0.997450,0.982000,0.999667,0.983300
22,0.225000,1.790000,0.026667,1.690000,0.997750,0.982100,0.999733,0.983100
23,0.128333,1.750000,0.043333,1.790000,0.998717,0.982500,0.999567,0.982100
24,0.131667,1.750000,0.006667,1.610000,0.998683,0.982500,0.999933,0.983900
25,0.115000,1.740000,0.016667,1.770000,0.998850,0.982600,0.999833,0.982300
26,0.090000,1.740000,0.041667,1.630000,0.999100,0.982600,0.999583,0.983700
27,0.081667,1.590000,0.001667,1.620000,0.999183,0.984100,0.999983,0.983800
28,0.138333,1.820000,0.013333,1.710000,0.998617,0.981800,0.999867,0.982900
29,0.040000,1.640000,0.001667,1.660000,0.999600,0.983600,0.999983,0.983400
30,0.030000,1.640000,0.001667,1.730000,0.999700,0.983600,0.999983,0.982700
31,0.025000,1.630000,0.003333,1.650000,0.999750,0.983700,0.999967,0.983500
32,0.038333,1.630000,0.000000,1.650000,0.999617,0.983700,1.000000,0.983500
33,0.013333,1.650000,0.001667,1.700000,0.999867,0.983500,0.999983,0.983000
34,0.011667,1.610000,0.000000,1.740000,0.999883,0.983900,1.000000,0.982600
35,0.006667,1.710000,0.000000,1.630000,0.999933,0.982900,1.000000,0.983700
36,0.005000,1.640000,0.000000,1.660000,0.999950,0.983600,1.000000,0.983400
37,0.016667,1.740000,0.008333,1.700000,0.999833,0.982600,0.999917,0.983000
38,0.003333,1.590000,0.000000,1.670000,0.999967,0.984100,1.000000,0.983300
39,0.008333,1.690000,0.000000,1.560000,0.999917,0.983100,1.000000,0.984400
40,0.000000,1.550000,0.000000,1.690000,1.000000,0.984500,1.000000,0.983100
41,0.001667,1.630000,0.000000,1.640000,0.999983,0.983700,1.000000,0.983600
42,0.000000,1.590000,0.000000,1.630000,1.000000,0.984100,1.000000,0.983700
43,0.000000,1.560000,0.000000,1.690000,1.000000,0.984400,1.000000,0.983100
44,0.005000,1.640000,0.000000,1.600000,0.999950,0.983600,1.000000,0.984000
45,0.000000,1.520000,0.000000,1.630000,1.000000,0.984800,1.000000,0.983700
46,0.003333,1.590000,0.000000,1.710000,0.999967,0.984100,1.000000,0.982900
47,0.000000,1.610000,0.000000,1.590000,1.000000,0.983900,1.000000,0.984100
48,0.000000,1.550000,0.000000,1.600000,1.000000,0.984500,1.000000,0.984000
49,0.000000,1.590000,0.000000,1.660000,1.000000,0.984100,1.000000,0.983400
50,0.000000,1.540000,0.000000,1.680000,1.000000,0.984600,1.000000,0.983200
51,0.000000,1.580000,0.000000,1.690000,1.000000,0.984200,1.000000,0.983100
52,0.000000,1.620000,0.000000,1.630000,1.000000,0.983800,1.000000,0.983700
53,0.000000,1.520000,0.000000,1.680000,1.000000,0.984800,1.000000,0.983200
54,0.000000,1.570000,0.000000,1.640000,1.000000,0.984300,1.000000,0.983600
55,0.000000,1.590000,0.000000,1.670000,1.000000,0.984100,1.000000,0.983300
56,0.000000,1.570000,0.000000,1.710000,1.000000,0.984300,1.000000,0.982900
57,0.000000,1.530000,0.000000,1.670000,1.000000,0.984700,1.000000,0.983300
58,0.000000,1.530000,0.000000,1.640000,1.000000,0.984700,1.000000,0.983600
59,0.000000,1.520000,0.000000,1.680000,1.000000,0.984800,1.000000,0.983200
60,0.000000,1.530000,0.000000,1.650000,1.000000,0.984700,1.000000,0.983500
