epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,9.251667,9.010000,19.548333,19.310000,0.907483,0.909900,0.804517,0.806900
2,6.685000,6.960000,6.886667,6.940000,0.933150,0.930400,0.931133,0.930600
3,5.293333,5.950000,4.913333,5.430000,0.947067,0.940500,0.950867,0.945700
4,4.238333,5.270000,3.783333,4.420000,0.957617,0.947300,0.962167,0.955800
5,4.410000,5.270000,3.446667,4.500000,0.955900,0.947300,0.965533,0.955000
6,2.506667,3.460000,3.355000,4.460000,0.974933,0.965400,0.966450,0.955400
7,2.408333,3.650000,2.083333,3.260000,0.975917,0.963500,0.979167,0.967400
8,1.113333,2.490000,2.716667,3.960000,0.988867,0.975100,0.972833,0.960400
9,2.855000,3.840000,1.755000,3.100000,0.971450,0.961600,0.982450,0.969000
10,1.215000,2.830000,2.113333,3.870000,0.987850,0.971700,0.978867,0.961300
11,1.088333,2.490000,0.940000,2.630000,0.989117,0.975100,0.990600,0.973700
12,0.663333,2.350000,1.095000,2.630000,0.993367,0.976500,0.989050,0.973700
13,0.645000,2.510000,0.903333,2.630000,0.993550,0.974900,0.990967,0.973700
14,0.586667,2.390000,1.603333,3.330000,0.994133,0.976100,0.983967,0.966700
15,0.705000,2.410000,1.250000,3.470000,0.992950,0.975900,0.987500,0.965300
16,0.578333,2.360000,1.998333,3.740000,0.994217,0.976400,0.980017,0.962600
17,0.668333,2.370000,0.413333,2.390000,0.993317,0.976300,0.995867,0.976100
18,0.505000,2.340000,0.460000,2.300000,0.994950,0.976600,0.995400,0.977000
19,0.166667,1.980000,0.838333,2.620000,0.998333,0.980200,0.991617,0.973800
20,0.198333,2.080000,0.238333,2.390000,0.998017,0.979200,0.997617,0.976100
21,0.108333,2.340000,0.335000,2.370000,0.998917,0.976600,0.996650,0.976300
22,0.075000,2.050000,0.323333,2.380000,0.999250,0.979500,0.996767,0.976200
23,0.165000,2.150000,1.060000,3.180000,0.998350,0.978500,0.989400,0.968200
24,0.418333,2.320000,0.110000,2.250000,0.995817,0.976800,0.998900,0.977500
25,0.086667,2.100000,0.181667,2.200000,0.999133,0.979000,0.998183,0.978000
26,0.095000,2.010000,0.175000,2.260000,0.999050,0.979900,0.998250,0.977400
27,1.006667,3.130000,0.108333,2.200000,0.989933,0.968700,0.998917,0.978000
28,0.265000,2.250000,0.116667,2.280000,0.997350,0.977500,0.998833,0.977200
29,0.090000,2.020000,0.345000,2.640000,0.999100,0.979800,0.996550,0.973600
30,0.308333,2.480000,0.380000,2.320000,0.996917,0.975200,0.996200,0.976800
31,0.055000,1.990000,0.151667,2.110000,0.999450,0.980100,0.998483,0.978900
32,0.100000,1.960000,0.218333,2.510000,0.999000,0.980400,0.997817,0.974900
33,0.113333,2.160000,0.135000,2.280000,0.998867,0.978400,0.998650,0.977200
34,0.388333,2.620000,0.101667,2.420000,0.996117,0.973800,0.998983,0.975800
35,0.100000,2.140000,0.333333,2.630000,0.999000,0.978600,0.996667,0.973700
36,0.123333,2.190000,0.143333,2.520000,0.998767,0.978100,0.998567,0.974800
37,0.075000,2.230000,0.168333,2.330000,0.999250,0.977700,0.998317,0.976700
38,0.361667,2.250000,0.121667,2.330000,0.996383,0.977500,0.998783,0.976700
39,0.515000,2.580000,0.131667,2.360000,0.994850,0.974200,0.998683,0.976400
40,0.200000,2.250000,0.038333,2.220000,0.998000,0.977500,0.999617,0.977800
41,0.076667,2.060000,0.105000,2.500000,0.999233,0.979400,0.998950,0.975000
42,0.118333,2.030000,0.111667,2.350000,0.998817,0.979700,0.998883,0.976500
43,0.183333,2.290000,0.093333,2.430000,0.998167,0.977100,0.999067,0.975700
44,0.118333,2.170000,0.046667,2.430000,0.998817,0.978300,0.999533,0.975700
45,0.051667,2.060000,0.086667,2.360000,0.999483,0.979400,0.999133,0.976400
46,0.100000,2.400000,0.225000,2.310000,0.999000,0.976000,0.997750,0.976900
47,0.101667,2.190000,0.058333,2.370000,0.998983,0.978100,0.999417,0.976300
48,0.025000,1.860000,0.035000,2.210000,0.999750,0.981400,0.999650,0.977900
49,0.050000,1.860000,0.213333,2.330000,0.999500,0.981400,0.997867,0.976700
50,0.043333,2.030000,0.045000,2.240000,0.999567,0.979700,0.999550,0.977600
51,0.141667,2.300000,0.246667,2.280000,0.998583,0.977000,0.997533,0.977200
52,0.175000,2.100000,0.073333,2.290000,0.998250,0.979000,0.999267,0.977100
53,0.083333,2.130000,0.056667,2.490000,0.999167,0.978700,0.999433,0.975100
54,0.041667,1.970000,0.036667,2.260000,0.999583,0.980300,0.999633,0.977400
55,0.095000,2.170000,0.033333,2.420000,0.999050,0.978300,0.999667,0.975800
56,0.028333,2.150000,0.030000,2.230000,0.999717,0.978500,0.999700,0.977700
57,0.031667,2.030000,0.408333,2.530000,0.999683,0.979700,0.995917,0.974700
58,0.088333,2.120000,0.016667,2.100000,0.999117,0.978800,0.999833,0.979000
59,0.021667,2.140000,0.045000,2.290000,0.999783,0.978600,0.999550,0.977100
60,0.105000,2.190000,0.078333,2.440000,0.998950,0.978100,0.999217,0.975600
