epoch,train_err_bp,test_err_bp,train_err_dfa,test_err_dfa,train_acc_bp,test_acc_bp,train_acc_dfa,test_acc_dfa
1,11.955000,10.900000,13.626667,12.750000,0.880450,0.891000,0.863733,0.872500
2,8.171667,8.470000,9.280000,9.260000,0.918283,0.915300,0.907200,0.907400
3,5.770000,6.130000,5.178333,5.290000,0.942300,0.938700,0.948217,0.947100
4,4.466667,4.790000,4.248333,4.510000,0.955333,0.952100,0.957517,0.954900
5,3.806667,4.120000,2.970000,3.470000,0.961933,0.958800,0.970300,0.965300
6,3.013333,3.430000,2.543333,3.230000,0.969867,0.965700,0.974567,0.967700
7,2.673333,3.250000,2.185000,2.860000,0.973267,0.967500,0.978150,0.971400
8,2.265000,3.040000,1.533333,2.470000,0.977350,0.969600,0.984667,0.975300
9,1.863333,2.720000,1.300000,2.350000,0.981367,0.972800,0.987000,0.976500
10,1.696667,2.480000,0.956667,2.010000,0.983033,0.975200,0.990433,0.979900
11,1.535000,2.510000,0.858333,2.010000,0.984650,0.974900,0.991417,0.979900
12,1.221667,2.360000,0.535000,1.890000,0.987783,0.976400,0.994650,0.981100
13,1.138333,2.210000,0.438333,1.900000,0.988617,0.977900,0.995617,0.981000
14,1.015000,2.220000,0.315000,1.840000,0.989850,0.977800,0.996850,0.981600
15,0.735000,2.140000,0.413333,2.330000,0.992650,0.978600,0.995867,0.976700
16,0.696667,2.040000,0.288333,1.780000,0.993033,0.979600,0.997117,0.982200
17,0.641667,2.030000,0.143333,1.790000,0.993583,0.979700,0.998567,0.982100
18,0.445000,1.960000,0.098333,1.800000,0.995550,0.980400,0.999017,0.982000
19,0.348333,1.810000,0.076667,1.700000,0.996517,0.981900,0.999233,0.983000
20,0.428333,1.980000,0.036667,1.700000,0.995717,0.980200,0.999633,0.983000
21,0.305000,1.910000,0.036667,1.730000,0.996950,0.980900,0.999633,0.982700
22,0.193333,1.900000,0.023333,1.710000,0.998067,0.981000,0.999767,0.982900
23,0.148333,1.820000,0.015000,1.810000,0.998517,0.981800,0.999850,0.981900
24,0.101667,1.730000,0.015000,1.660000,0.998983,0.982700,0.999850,0.983400
25,0.098333,1.760000,0.011667,1.760000,0.999017,0.982400,0.999883,0.982400
26,0.210000,1.920000,0.001667,1.670000,0.997900,0.980800,0.999983,0.983300
27,0.066667,1.670000,0.000000,1.690000,0.999333,0.983300,1.000000,0.983100
28,0.041667,1.660000,0.038333,1.880000,0.999583,0.983400,0.999617,0.981200
29,0.031667,1.670000,0.000000,1.660000,0.999683,0.983300,1.000000,0.983400
30,0.030000,1.710000,0.001667,1.610000,0.999700,0.982900,0.999983,0.983900
31,0.021667,1.600000,0.003333,1.620000,0.999783,0.984000,0.999967,0.983800
32,0.025000,1.780000,0.000000,1.800000,0.999750,0.982200,1.000000,0.982000
33,0.016667,1.640000,0.000000,1.650000,0.999833,0.983600,1.000000,0.983500
34,0.013333,1.620000,0.000000,1.670000,0.999867,0.983800,1.000000,0.983300
35,0.008333,1.630000,0.000000,1.590000,0.999917,0.983700,1.000000,0.984100
36,0.006667,1.640000,0.003333,1.660000,0.999933,0.983600,0.999967,0.983400
37,0.003333,1.630000,0.000000,1.610000,0.999967,0.983700,1.000000,0.983900
38,0.008333,1.650000,0.000000,1.600000,0.999917,0.983500,1.000000,0.984000
39,0.005000,1.610000,0.000000,1.690000,0.999950,0.983900,1.000000,0.983100
40,0.011667,1.610000,0.000000,1.590000,0.999883,0.983900,1.000000,0.984100
41,0.001667,1.630000,0.000000,1.700000,0.999983,0.983700,1.000000,0.983000
42,0.000000,1.670000,0.000000,1.610000,1.000000,0.983300,1.000000,0.983900
43,0.000000,1.610000,0.000000,1.620000,1.000000,0.983900,1.000000,0.983800
44,0.000000,1.610000,0.000000,1.670000,1.000000,0.983900,1.000000,0.983300
45,0.000000,1.630000,0.000000,1.650000,1.000000,0.983700,1.000000,0.983500
46,0.000000,1.690000,0.000000,1.620000,1.000000,0.983100,1.000000,0.983800
47,0.000000,1.590000,0.000000,1.610000,1.000000,0.984100,1.000000,0.983900
48,0.000000,1.560000,0.000000,1.670000,1.000000,0.984400,1.000000,0.983300
49,0.000000,1.640000,0.000000,1.670000,1.000000,0.983600,1.000000,0.983300
50,0.000000,1.590000,0.000000,1.560000,1.000000,0.984100,1.000000,0.984400
51,0.000000,1.590000,0.000000,1.650000,1.000000,0.984100,1.000000,0.983500
52,0.000000,1.610000,0.000000,1.570000,1.000000,0.983900,1.000000,0.984300
53,0.000000,1.620000,0.000000,1.610000,1.000000,0.983800,1.000000,0.983900
54,0.000000,1.620000,0.000000,1.590000,1.000000,0.983800,1.000000,0.984100
55,0.000000,1.590000,0.000000,1.530000,1.000000,0.984100,1.000000,0.984700
56,0.000000,1.580000,0.000000,1.620000,1.000000,0.984200,1.000000,0.983800
57,0.000000,1.490000,0.000000,1.600000,1.000000,0.985100,1.000000,0.984000
58,0.000000,1.510000,0.001667,1.790000,1.000000,0.984900,0.999983,0.982100
59,0.000000,1.590000,0.000000,1.610000,1.000000,0.984100,1.000000,0.983900
60,0.000000,1.570000,0.000000,1.620000,1.000000,0.984300,1.000000,0.983800
